source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,bp_rp,ruwe,distance_pc,upmask_prob
573551650696025472,12.510134015459217,84.83381747970074,0.7212596428967616,0.19867222,-2.3850581613420485,0.2396678,-0.850983186137604,0.20909837,19.141376,2.2050571,0.9832996,1386.4632658271944,0.91
573737506817205632,15.006340575151356,84.89320696512594,0.779493565956118,0.2345042,-2.6166535792880685,0.2806549,-2.873268983756907,0.27202973,19.28053,1.8924084,1.07941,1282.8842259569024,0.95
573565261449702400,7.898662528033914,84.94142032165783,0.4230771316109953,0.0365231,-1.5212944544208389,0.041242216,-0.0442016039557738,0.047208436,16.07128,0.9539814,1.0287642,2363.635198603609,0.97
573566322303235200,7.278423515809258,84.99688523380117,0.9316737897470656,0.12287144,-1.6981179057237568,0.14162293,0.9055987050240616,0.14592566,18.343836,2.0238514,0.9982021,1073.33705316695,0.58
573567013796368256,9.597981977703608,84.93313505667561,0.670440769782581,0.13816407,-3.809900669189599,0.16202092,-2.726543572936533,0.1588703,16.513292,0.94585514,3.2423549,1491.556070380822,0.97
573774031218293248,14.765637609174686,85.22664046349534,0.5468921747504204,0.022899998,-2.441880390580017,0.027798656,-0.7943692905795278,0.028874382,15.216856,0.8653679,1.1230181,1828.51400361755,0.97
573774576677526016,14.799641356783315,85.27562213337035,0.5390004879856763,0.112448394,-2.067364266505289,0.14406145,-0.7877270930297302,0.14406613,18.361727,1.5305691,1.0404664,1855.2858898832285,0.97
573775508687032320,14.36898849385438,85.28480664289513,0.5582430900657247,0.029345594,-2.245777722473322,0.036123883,-0.7957276033556332,0.036446724,15.864394,0.8995018,1.0063924,1791.3343090055355,0.97
573928821840298624,12.074513088593498,84.9769080951487,0.5310737726581007,0.08015998,-2.648122343415253,0.09476079,-1.0724311237698088,0.08646144,17.771694,1.3253994,1.0440543,1882.977566364944,0.97
573928993638988544,11.716642896328988,84.99136918444546,0.4083170486142788,0.011104922,0.5014456498838602,0.0135711515,-3.4208013596212075,0.012110436,12.756532,1.2742577,1.0066415,2449.0772633514525,0.93
573555911303616000,11.042293677391369,84.90360618712589,0.9614520357478552,0.072904944,-4.043089237038252,0.08419303,-1.573824949701491,0.08355774,17.479717,1.8369122,1.0255216,1040.0934865379536,0.94
573566979436633216,9.520067557862726,84.91676824040752,0.5647339861377659,0.10950802,-2.500226483604978,0.12560493,-1.0169968434772712,0.12674135,18.21692,1.4788704,1.0223063,1770.745208445896,0.97
573560416726621440,9.37243099751809,84.83524981824334,0.2026512754818784,0.011927732,0.3098478110313707,0.014030455,-0.6021196856378125,0.013583702,13.028692,1.4833069,1.2656072,4934.585275232687,0.75
573562203432992128,8.415412648210696,84.93268661409174,0.9047166582457696,0.046403896,-5.599869816245782,0.050886758,-2.3886119605940483,0.056388427,16.620567,1.2568893,0.9976625,1105.3184341039805,0.81
573556396637219328,11.28848468038544,84.93365975463486,0.5448841163765753,0.026379935,-2.289108130174574,0.033113897,-1.0585947440028731,0.027979316,15.341338,0.8829422,1.0481551,1835.2526160055825,0.97
573554609930830592,10.747181346225773,84.89304790344829,0.1225408585157569,0.036571786,-1.3485179450626563,0.0408069,0.2413356052204691,0.041993257,16.230291,1.349968,1.0427113,8160.543447403832,0.66
573560240630560512,9.403499527335946,84.80591411105995,0.1966994084921913,0.05403482,1.0129822760958045,0.062759325,-2.32607753262914,0.06103191,17.031494,0.7835083,0.9962202,5083.899375527093,0.89
573560725964261248,8.952027551213373,84.84999455572014,0.5324527844813249,0.028601317,-2.032335373797092,0.03191205,-2.4739949677862816,0.033730745,15.690212,0.7896919,0.98510295,1878.100799067328,0.97
573779253898509696,16.441378688195556,85.33534464607196,0.4213132261527976,0.045004558,0.0197424355069426,0.05215565,-1.5221390866334434,0.056099858,16.711533,0.92110634,1.0812215,2373.530992918153,0.97
573778429264792832,16.835570875322176,85.31441924581378,0.6581279465451176,0.020733042,-1.3513349640139896,0.024718601,-0.988584172593067,0.023409562,15.000916,0.81269836,1.044549,1519.4613832303587,0.97
573931291445421952,11.88221469817784,85.09123485549578,0.4181824961803655,0.09545046,-2.2477192314542784,0.112028435,-1.1623893486266814,0.10040322,17.949602,1.4093266,1.0418068,2391.300470808544,0.97
573931467540135936,12.401832034242185,85.10726447380982,0.5118125588940127,0.0408026,-2.3088351584652447,0.04700906,-1.0573455847819615,0.043640334,16.574163,1.0469484,1.0358771,1953.8402929402955,0.97
573557908465908096,10.332411452088389,85.0241580226521,0.5275699065824415,0.010446206,-2.243377556494177,0.011730716,-1.1019055759452476,0.013185011,13.172752,1.2969999,1.0331552,1895.483399494724,0.97
