galactic_latitude_approx_deg,feh_approx,pixel_x,pixel_y
38.2010989010989,-0.16533742331288348,189,114
52.38021978021978,-0.16533742331288348,750,114
38.099999999999994,-0.1724948875255624,185,115
38.175824175824175,-0.1724948875255624,188,115
45.83406593406593,-0.1724948875255624,491,115
45.909890109890114,-0.1724948875255624,494,115
38.15054945054945,-0.17965235173824134,187,116
45.808791208791206,-0.17965235173824134,490,116
45.88461538461539,-0.17965235173824134,493,116
45.83406593406593,-0.18680981595092028,491,117
45.909890109890114,-0.18680981595092028,494,117
45.85934065934066,-0.1939672801635992,492,118
45.808791208791206,-0.20112474437627814,490,119
45.88461538461539,-0.20112474437627814,493,119
46.94615384615385,-0.20828220858895707,535,120
47.02197802197802,-0.20828220858895707,538,120
42.7,-0.215439672801636,367,121
46.92087912087912,-0.215439672801636,534,121
46.996703296703295,-0.215439672801636,537,121
41.66373626373626,-0.22259713701431494,326,122
41.739560439560435,-0.22259713701431494,329,122
42.7,-0.22259713701431494,367,122
46.92087912087912,-0.22259713701431494,534,122
46.996703296703295,-0.22259713701431494,537,122
41.66373626373626,-0.22975460122699387,326,123
41.739560439560435,-0.22975460122699387,329,123
42.7,-0.22975460122699387,367,123
46.92087912087912,-0.22975460122699387,534,123
46.996703296703295,-0.22975460122699387,537,123
41.66373626373626,-0.2369120654396728,326,124
41.739560439560435,-0.2369120654396728,329,124
42.7,-0.2369120654396728,367,124
46.92087912087912,-0.2369120654396728,534,124
46.996703296703295,-0.2369120654396728,537,124
47.72967032967033,-0.2369120654396728,566,124
47.80549450549451,-0.2369120654396728,569,124
41.68901098901099,-0.24406952965235174,327,125
42.64945054945055,-0.24406952965235174,365,125
42.72527472527472,-0.24406952965235174,368,125
47.72967032967033,-0.24406952965235174,566,125
47.80549450549451,-0.24406952965235174,569,125
48.285714285714285,-0.24406952965235174,588,125
51.06593406593407,-0.24406952965235174,698,125
51.14175824175825,-0.24406952965235174,701,125
40.096703296703296,-0.2512269938650308,264,126
40.17252747252747,-0.2512269938650308,267,126
41.68901098901099,-0.2512269938650308,327,126
47.70439560439561,-0.2512269938650308,565,126
47.78021978021978,-0.2512269938650308,568,126
48.260439560439565,-0.2512269938650308,587,126
48.33626373626374,-0.2512269938650308,590,126
51.11648351648352,-0.2512269938650308,700,126
40.07142857142857,-0.2583844580777096,263,127
40.14725274725274,-0.2583844580777096,266,127
47.72967032967033,-0.2583844580777096,566,127
47.80549450549451,-0.2583844580777096,569,127
48.285714285714285,-0.2583844580777096,588,127
51.06593406593407,-0.2583844580777096,698,127
51.14175824175825,-0.2583844580777096,701,127
40.096703296703296,-0.26554192229038853,264,128
40.17252747252747,-0.26554192229038853,267,128
47.754945054945054,-0.26554192229038853,567,128
48.23516483516484,-0.26554192229038853,586,128
48.31098901098901,-0.26554192229038853,589,128
51.09120879120879,-0.26554192229038853,699,128
51.167032967032966,-0.26554192229038853,702,128
40.12197802197802,-0.27269938650306746,265,129
48.23516483516484,-0.27269938650306746,586,129
48.31098901098901,-0.27269938650306746,589,129
51.09120879120879,-0.27269938650306746,699,129
51.167032967032966,-0.27269938650306746,702,129
40.12197802197802,-0.2798568507157465,265,130
40.5010989010989,-0.2798568507157465,280,130
40.57692307692307,-0.2798568507157465,283,130
46.61758241758242,-0.2798568507157465,522,130
46.69340659340659,-0.2798568507157465,525,130
40.55164835164835,-0.28701431492842544,282,131
46.59230769230769,-0.28701431492842544,521,131
46.668131868131866,-0.28701431492842544,524,131
40.526373626373626,-0.29417177914110426,281,132
40.6021978021978,-0.29417177914110426,284,132
46.642857142857146,-0.29417177914110426,523,132
39.64175824175824,-0.3013292433537832,246,133
39.71758241758241,-0.3013292433537832,249,133
40.526373626373626,-0.3013292433537832,281,133
40.6021978021978,-0.3013292433537832,284,133
46.642857142857146,-0.3013292433537832,523,133
39.64175824175824,-0.30848670756646224,246,134
39.71758241758241,-0.30848670756646224,249,134
40.526373626373626,-0.30848670756646224,281,134
40.6021978021978,-0.30848670756646224,284,134
46.642857142857146,-0.30848670756646224,523,134
39.64175824175824,-0.31564417177914117,246,135
39.71758241758241,-0.31564417177914117,249,135
39.667032967032966,-0.32280163599182,247,136
39.74285714285714,-0.32280163599182,250,136
39.69230769230769,-0.32995910020449903,248,137
41.58791208791209,-0.32995910020449903,323,137
41.66373626373626,-0.32995910020449903,326,137
43.357142857142854,-0.32995910020449903,393,137
43.432967032967035,-0.32995910020449903,396,137
41.638461538461534,-0.33711656441717797,325,138
43.331868131868134,-0.33711656441717797,392,138
43.40769230769231,-0.33711656441717797,395,138
44.646153846153844,-0.33711656441717797,444,138
44.72197802197802,-0.33711656441717797,447,138
41.638461538461534,-0.3442740286298569,325,139
43.331868131868134,-0.3442740286298569,392,139
43.40769230769231,-0.3442740286298569,395,139
44.646153846153844,-0.3442740286298569,444,139
44.72197802197802,-0.3442740286298569,447,139
53.16373626373627,-0.3442740286298569,781,139
41.58791208791209,-0.35143149284253583,323,140
41.66373626373626,-0.35143149284253583,326,140
43.357142857142854,-0.35143149284253583,393,140
43.432967032967035,-0.35143149284253583,396,140
44.67142857142857,-0.35143149284253583,445,140
48.715384615384615,-0.35143149284253583,605,140
48.791208791208796,-0.35143149284253583,608,140
53.13846153846154,-0.35143149284253583,780,140
53.214285714285715,-0.35143149284253583,783,140
37.72087912087912,-0.35858895705521476,170,141
39.363736263736264,-0.35858895705521476,235,141
39.43956043956044,-0.35858895705521476,238,141
41.613186813186815,-0.35858895705521476,324,141
