bp_rp_approx,absolute_g_approx,pixel_x,pixel_y
0.7141844919786098,4.16456043956044,265,243
0.7942379679144385,4.16456043956044,277,243
0.6941711229946523,4.189010989010989,262,244
0.7075133689839572,4.189010989010989,264,244
0.7208556149732621,4.189010989010989,266,244
0.6941711229946523,4.213461538461539,262,245
0.7075133689839572,4.213461538461539,264,245
0.7208556149732621,4.213461538461539,266,245
0.7341978609625668,4.213461538461539,268,245
0.7008422459893049,4.237912087912088,263,246
0.7141844919786098,4.237912087912088,265,246
0.7275267379679142,4.237912087912088,267,246
0.7008422459893049,4.262362637362638,263,247
0.7141844919786098,4.262362637362638,265,247
0.7275267379679142,4.262362637362638,267,247
0.7141844919786098,4.286813186813187,265,248
0.7275267379679142,4.286813186813187,267,248
0.7742245989304815,4.335714285714285,274,250
0.7875668449197861,4.335714285714285,276,250
0.7675534759358289,4.360164835164835,273,251
0.7808957219251338,4.360164835164835,275,251
0.7942379679144385,4.360164835164835,277,251
0.7675534759358289,4.384615384615384,273,252
0.7808957219251338,4.384615384615384,275,252
0.7942379679144385,4.384615384615384,277,252
0.7675534759358289,4.409065934065935,273,253
0.7808957219251338,4.409065934065935,275,253
0.7942379679144385,4.409065934065935,277,253
0.7742245989304815,4.433516483516484,274,254
0.7875668449197861,4.433516483516484,276,254
0.8009090909090908,4.433516483516484,278,254
0.7875668449197861,4.457967032967034,276,255
0.8009090909090908,4.457967032967034,278,255
0.7808957219251338,4.4824175824175825,275,256
0.7942379679144385,4.4824175824175825,277,256
0.8075802139037433,4.4824175824175825,279,256
0.7875668449197861,4.506868131868132,276,257
0.8009090909090908,4.506868131868132,278,257
0.7875668449197861,4.531318681318681,276,258
0.8009090909090908,4.531318681318681,278,258
0.8275935828877006,4.629120879120879,282,262
0.8142513368983957,4.6535714285714285,280,263
0.8275935828877006,4.6535714285714285,282,263
0.8409358288770055,4.6535714285714285,284,263
0.820922459893048,4.678021978021978,281,264
0.8342647058823529,4.678021978021978,283,264
0.8142513368983957,4.702472527472528,280,265
0.8275935828877006,4.702472527472528,282,265
0.8409358288770055,4.702472527472528,284,265
0.8275935828877006,4.726923076923077,282,266
0.9610160427807486,4.751373626373627,302,267
0.9743582887700535,4.751373626373627,304,267
0.9610160427807486,4.775824175824176,302,268
0.9743582887700535,4.775824175824176,304,268
0.9543449197860963,4.8002747252747255,301,269
0.9676871657754011,4.8002747252747255,303,269
0.981029411764706,4.8002747252747255,305,269
0.8676203208556148,4.824725274725275,288,270
0.9543449197860963,4.824725274725275,301,270
0.9676871657754011,4.824725274725275,303,270
0.981029411764706,4.824725274725275,305,270
1.0343983957219252,4.824725274725275,313,270
0.8542780748663104,4.849175824175824,286,271
0.8676203208556148,4.849175824175824,288,271
0.8809625668449197,4.849175824175824,290,271
0.9676871657754011,4.849175824175824,303,271
1.0210561497326203,4.849175824175824,311,271
1.0343983957219252,4.849175824175824,313,271
1.04774064171123,4.849175824175824,315,271
0.8609491978609625,4.873626373626374,287,272
0.8742914438502674,4.873626373626374,289,272
1.0210561497326203,4.873626373626374,311,272
1.0343983957219252,4.873626373626374,313,272
1.04774064171123,4.873626373626374,315,272
0.8609491978609625,4.898076923076923,287,273
0.8742914438502674,4.898076923076923,289,273
0.8876336898395722,4.898076923076923,291,273
1.0210561497326203,4.898076923076923,311,273
1.0343983957219252,4.898076923076923,313,273
1.04774064171123,4.898076923076923,315,273
0.8676203208556148,4.922527472527473,288,274
0.8809625668449197,4.922527472527473,290,274
0.8943048128342246,4.922527472527473,292,274
1.0277272727272728,4.922527472527473,312,274
1.0410695187165775,4.922527472527473,314,274
0.7208556149732621,4.946978021978022,266,275
0.8742914438502674,4.946978021978022,289,275
0.8876336898395722,4.946978021978022,291,275
0.9009759358288771,4.946978021978022,293,275
0.7141844919786098,4.971428571428572,265,276
0.7275267379679142,4.971428571428572,267,276
0.8742914438502674,4.971428571428572,289,276
0.8876336898395722,4.971428571428572,291,276
0.9009759358288771,4.971428571428572,293,276
0.7141844919786098,4.995879120879121,265,277
0.7275267379679142,4.995879120879121,267,277
0.8809625668449197,4.995879120879121,290,277
0.8943048128342246,4.995879120879121,292,277
0.7141844919786098,5.020329670329671,265,278
0.7275267379679142,5.020329670329671,267,278
0.9009759358288771,5.020329670329671,293,278
0.9143181818181818,5.020329670329671,295,278
0.7208556149732621,5.04478021978022,266,279
0.8943048128342246,5.04478021978022,292,279
0.9076470588235295,5.04478021978022,294,279
0.9209893048128344,5.04478021978022,296,279
0.9009759358288771,5.06923076923077,293,280
0.9143181818181818,5.06923076923077,295,280
0.8943048128342246,5.093681318681319,292,281
0.9076470588235295,5.093681318681319,294,281
0.9209893048128344,5.093681318681319,296,281
0.9076470588235295,5.118131868131869,294,282
0.9209893048128344,5.118131868131869,296,282
0.9009759358288771,5.1425824175824175,293,283
0.9143181818181818,5.1425824175824175,295,283
0.9276604278074867,5.1425824175824175,297,283
0.9076470588235295,5.167032967032967,294,284
0.9209893048128344,5.167032967032967,296,284
0.9076470588235295,5.191483516483516,294,285
0.9209893048128344,5.191483516483516,296,285
0.9943716577540109,5.411538461538462,307,294
1.0877673796791443,5.411538461538462,321,294
1.1011096256684492,5.411538461538462,323,294
0.9877005347593584,5.435989010989011,306,295
1.001042780748663,5.435989010989011,308,295
1.081096256684492,5.435989010989011,320,295
1.0944385026737968,5.435989010989011,322,295
1.1077807486631017,5.435989010989011,324,295
0.981029411764706,5.460439560439561,305,296
0.9943716577540109,5.460439560439561,307,296
1.0077139037433154,5.460439560439561,309,296
1.0877673796791443,5.460439560439561,321,296
1.1011096256684492,5.460439560439561,323,296
0.9743582887700535,5.4848901098901095,304,297
0.9877005347593584,5.4848901098901095,306,297
1.001042780748663,5.4848901098901095,308,297
1.081096256684492,5.4848901098901095,320,297
1.0944385026737968,5.4848901098901095,322,297
1.1077807486631017,5.4848901098901095,324,297
0.981029411764706,5.50934065934066,305,298
0.9943716577540109,5.50934065934066,307,298
1.014385026737968,5.50934065934066,310,298
