time,flux,error,quality,sector
2042.4744178964122,1.0006502527763155,0.001756113089038028,0,27
2042.5438620033078,0.9979732673697065,0.0017674734508894483,0,27
2042.6133061089945,0.9992731185982109,0.00178711737442484,0,27
2042.6827502134752,1.0016444619350937,0.001802001970324438,0,27
2042.7521943167471,0.9998021760057744,0.0018078214507223774,0,27
2042.8216384188115,1.0004382517593504,0.0018106800008502579,0,27
2042.8910825196535,1.0010431380628997,0.0018139152701420777,0,27
2042.960526619272,1.000046457012977,0.001810116413077293,0,27
2043.0299707176694,0.9979329900845902,0.001801732743209915,0,27
2043.0994148148288,1.0030628912358446,0.0018005996037722077,0,27
2043.1688589107523,0.9980895189561698,0.0017957681414453917,0,27
2043.2383030054243,0.9988919384432219,0.0017930866621043312,0,27
2043.3077470988592,0.9964361145913481,0.00178620504098032,0,27
2043.3771911910287,1.0016596567953633,0.0017828297622291542,0,27
2043.4466352819309,1.0006224803522823,0.0017840489521053643,0,27
2043.5160793715534,1.0007249184294098,0.001796116461124677,0,27
2043.5855234598953,0.99689181499407,0.0018125857482679858,0,27
2043.6549675469419,0.9976469777386573,0.0018318870320210233,0,27
2043.7244116326926,1.0017590413599007,0.0018460613568094166,0,27
2043.7938557171346,1.000165834814711,0.0018523886199929755,0,27
2043.863299800237,1.003514156775043,0.0018601371353860596,0,27
2043.932743882016,1.0027339116056089,0.0018579742306347867,0,27
2044.0021879624564,1.0023875560346824,0.001847908175296487,0,27
2044.0716320415295,1.0012421980026973,0.0018357333162251808,0,27
2044.1410761192337,1.000137044553148,0.0018262683359795897,0,27
2044.210520195555,0.9965970783264512,0.0018230623181569637,0,27
2044.2799642704654,0.9971922224707847,0.0018237351019484245,0,27
2044.3494083439782,0.9978409484908051,0.001820847158353927,0,27
2044.4188524160509,1.0005859836065634,0.0018218993592603694,0,27
2044.4882964866683,1.0010049691555243,0.0018286649684895677,0,27
2044.5577405558308,0.999303217508027,0.0018394725343721917,0,27
2044.6271846235236,0.9986213390656005,0.0018577078434687292,0,27
2044.6966286897032,1.0008831921653265,0.0018751212714793709,0,27
2044.7660727543546,1.0024026054895905,0.0018862057323373745,0,27
2044.835516817478,0.9982292535085041,0.001896073559272787,0,27
2044.904960879029,1.0022315360818679,0.0019086313853946568,0,27
2044.9744049389947,1.0031716544461942,0.001906589888440281,0,27
2045.0438489973594,1.0000233375605094,0.0018942578382214132,0,27
2045.1132930540798,0.9990043367876074,0.0018823233807877058,0,27
2045.1827371091558,0.9989752557153213,0.0018746694356785206,0,27
2045.2521811625295,1.0026372170402578,0.0018717743922128595,0,27
2045.321625214186,1.0007130678924532,0.001868378239840473,0,27
2045.3910692641111,0.998150952721374,0.0018647644054182108,0,27
2045.4605133122461,1.0021733739372958,0.0018672780438049646,0,27
2045.5299573585903,1.0006559235854111,0.001877428019620418,0,27
2045.5994014030728,1.0012571747549248,0.0018957696847869859,0,27
2045.6688454456926,1.0046044788777264,0.0019195762627855844,0,27
2045.7382894863767,1.0023522225318549,0.0019385021053514916,0,27
2046.1410648825495,1.0026063911036347,0.0019456675793246227,0,27
2046.2105089090892,1.0004165136578165,0.0019451326750311586,0,27
2046.2799529333734,1.00601403845143,0.0019467393758754766,0,27
2046.349396955315,0.9999851686531341,0.001937602977667336,0,27
2046.418840974885,1.0009236875584848,0.0019277070352421155,0,27
2046.4882849920095,1.002064901537669,0.0019234375987166087,0,27
2047.561889142767,1.0025755651670114,0.0019688695322949306,0,27
2049.153548638704,0.998289742138859,0.0016556926532977827,0,27
2049.1549375251225,0.9961320719805977,0.0016542645852119402,0,27
2049.1577152979307,0.9996079871455844,0.0016560168334151118,0,27
2049.159104184335,0.999906867866004,0.0016555383020986866,0,27
2049.160493070739,1.001848538359861,0.0016574413515653722,0,27
2049.161881957144,0.9994410617906626,0.0016552685069944704,0,27
2049.163270843548,0.9997310727840351,0.001656538815943058,0,27
2049.1660486163564,1.0017346132591805,0.0016568909695527717,0,27
2049.1674375027605,0.9984450350648664,0.001656614642567085,0,27
2049.1688263891647,1.0003978290688729,0.001655034637238342,0,27
2049.170215275555,0.9999947654069885,0.001655852826391233,0,27
2049.1716041619593,0.9985398393605188,0.0016554593515313474,0,27
2049.172993048348,0.9990369802912484,0.0016550768104730538,0,27
2049.174381934752,0.9981902848716409,0.0016555875752045617,0,27
2049.1757708211417,0.9991604294431026,0.0016558444485432601,0,27
2049.1771597075312,0.9982278721575706,0.00165466388196618,0,27
2049.1785485939354,0.9998072651934244,0.0016560915240597526,0,27
2049.179937480326,1.0005780590143654,0.001656871231910937,0,27
2049.1813263667154,1.0007073970833575,0.0016563880146795436,0,27
2049.182715253105,1.0007054341109782,0.0016560107275259111,0,27
2049.184104139495,0.998158368394807,0.001654493911050524,0,27
2049.18549302587,0.9987050925537841,0.0016550766684756304,0,27
2049.186881912259,0.9984265685839648,0.0016545903273009253,0,27
2049.1882707986497,0.9998168619472788,0.0016567381803253313,0,27
2049.1896596850393,0.9999041778668175,0.0016558018493162785,0,27
2049.1910485714143,1.0007536359882923,0.0016561380992145857,0,27
2049.1924374578043,1.0008104167819307,0.001656540803906984,0,27
2049.1938263441793,1.001459433612674,0.0016569004833801308,0,27
2049.195215230554,1.0023066379510466,0.0016574826728155444,0,27
2049.1966041169444,0.9997041727921705,0.0016559784941108284,0,27
2049.1979930033194,0.998900590062227,0.0016549119514646354,0,27
2049.1993818896945,1.0016329022088601,0.0016558379166617895,0,27
2049.2007707760695,0.99722632002804,0.00165458748735246,0,27
2049.2021596624445,0.9990888900052789,0.0016544622456251344,0,27
2049.2035485488195,1.0032980844079578,0.0016566499999254797,0,27
2049.2049374351955,1.0002377377659382,0.0016548720501886962,0,27
2049.206326321556,1.0015751035776916,0.0016573250556757128,0,27
2049.207715207931,1.0014383498352666,0.0016557473223057422,0,27
2049.209104094291,1.0021091047675437,0.0016572828824410013,0,27
2049.210492980666,1.0001054915897176,0.0016556359963258974,0,27
2049.2118818670265,0.9994172880140688,0.0016546138988731884,0,27
2049.213270753401,1.0010173286112458,0.001656512546419753,0,27
2049.2146596397624,0.9999004700301011,0.00165507013659416,0,27
2049.216048526123,0.9980789770674662,0.0016547790418764534,0,27
2049.2174374124834,0.9990890354106404,0.0016554070964795835,0,27
2049.2188262988443,1.0015052363015244,0.0016562623469599483,0,27
2049.220215185205,0.9999566692022939,0.001655695351248825,0,27
2049.221604071565,0.9997629165581882,0.0016550205794934384,0,27
2049.222992957926,0.9992755177866744,0.0016549928899959002,0,27
2049.2243818442867,0.9975824177581823,0.0016556699337100592,0,27
2049.2257707306326,0.9992032513220437,0.0016551280715428548,0,27
2049.2271596169935,0.9995994809319407,0.001654213750134409,0,27
2049.2285485033394,0.9993423315502517,0.0016545610758317314,0,27
2049.2299373896994,0.9985503085465418,0.0016563946885584375,0,27
2049.2313262760463,1.0004007371761015,0.0016551507911305783,0,27
2049.232715162392,1.001640317882293,0.001655787507576528,0,27
2049.2341040487527,0.9993069253447434,0.0016557574041227946,0,27
2049.235492935099,1.001568124120343,0.0016548391067864971,0,27
2049.236881821445,0.9978500363258944,0.0016544958990144497,0,27
2049.2382707077904,1.0008993321604451,0.0016554566535803054,0,27
2049.2396595941227,1.0015134517044453,0.0016572195515902222,0,27
2049.2410484804695,1.0018222926921228,0.0016577056087700808,0,27
2049.242437366815,1.0015105435972167,0.0016569207890116586,0,27
2049.243826253161,1.0001796483240468,0.0016552663770331214,0,27
2049.2452151394928,0.997738655819039,0.0016542860268228543,0,27
2049.2466040258378,0.9972108343570477,0.001653464429731805,0,27
2049.2479929121682,1.0006183362994816,0.0016561307153485755,0,27
2049.2493817985005,1.0006320771061368,0.0016555925451143762,0,27
2049.250770684832,0.9993201572326336,0.0016551133038108345,0,27
2049.2521595711632,1.000039041339544,0.0016551127358211415,0,27
2049.253548457495,0.9978661036183325,0.0016548879539001026,0,27
2049.2549373438264,0.9994656352967444,0.0016542567753536604,0,27
2049.2563262301574,0.9998368551844754,0.0016549785482561498,0,27
2049.2577151164896,1.0046065872554673,0.0016575942827902358,0,27
2049.259104002821,0.9998143900561345,0.0016553281459122445,0,27
2049.260492889138,0.9983489221209612,0.0016550620427410335,0,27
2049.2618817754696,1.000528912002202,0.001655625346519152,0,27
2049.2632706617865,0.9998245684314345,0.0016554748292504841,0,27
2049.2646595481174,1.002947948297634,0.0016565981708659857,0,27
2049.266048434435,0.9991655186307526,0.0016554471397529462,0,27
2049.267437320752,0.9986130509599989,0.0016544060146455187,0,27
2049.2688262070687,0.9994188147703639,0.0016554610555004267,0,27
2049.270215093386,0.9975768196517673,0.0016540355433682032,0,27
2049.2716039797033,0.9977388012244004,0.001653488001304068,0,27
2049.27299286602,1.0005755871232211,0.001655274044893978,0,27
2049.274381752337,1.0018291994467907,0.0016561880823075773,0,27
2049.2757706386546,0.9976114988304683,0.0016535334404795148,0,27
2049.2771595249565,0.999587412286942,0.0016553287139019375,0,27
2049.2785484112733,1.0026612089248939,0.0016570950198500128,0,27
2049.279937297576,1.0011847628849326,0.0016551932483601366,0,27
2049.281326183893,1.0003595874588167,0.0016547006592988074,0,27
2049.282715070194,0.999286350486101,0.001654727070819536,0,27
2049.2841039564964,1.0005387995667792,0.0016558195989941876,0,27
2049.2854928427987,1.0029253377639316,0.0016564570254272537,0,27
2049.286881729101,0.997647050441338,0.0016543567415396435,0,27
2049.288270615404,0.9997240206240057,0.0016548169551884669,0,27
2049.289659501706,1.0025861070557152,0.0016582977380251232,0,27
2049.291048388008,1.000155656439411,0.0016560428189435704,0,27
2049.2924372742964,1.0019126621242516,0.0016558697240846023,0,27
2049.2938261605987,1.001480081173997,0.0016567455641913415,0,27
2049.2952150468864,1.0009758880832382,0.0016551821725611213,0,27
2049.2966039331895,0.9999819697351827,0.0016542110521833668,0,27
2049.297992819477,0.9988929562807519,0.0016546180167984633,0,27
2049.299381705764,0.9977484706809355,0.0016553960206805683,0,27
2049.3007705920672,0.9986246106862326,0.0016549365170188614,0,27
2049.302159478356,0.9968574266260918,0.001653860318547886,0,27
2049.303548364643,1.0006560689907726,0.0016554230001909899,0,27
2049.304937250931,1.0023842117113695,0.0016571556527497499,0,27
2049.3063261372045,0.9981173640828837,0.001653823115222989,0,27
2049.307715023492,1.0035734094598256,0.0016560882581190173,0,27
2049.30910390978,0.9998067562746594,0.0016548750321345848,0,27
2049.310492796054,1.0007855524651261,0.0016552952025100456,0,27
2049.311881682341,0.9998761873347423,0.0016534867233272586,0,27
2049.3132705686144,1.0010967926412673,0.0016557490262748215,0,27
2049.314659454888,1.002824717253822,0.001656448363584434,0,27
2049.3160483411757,0.9998409265345954,0.0016566958650931964,0,27
2049.317437227449,1.0008477859598182,0.0016556947832591317,0,27
2049.318826113723,0.9999755718992798,0.0016555337581811418,0,27
2049.320214999995,0.9983687699527963,0.0016552036141720353,0,27
2049.321603886253,0.9998660089594421,0.0016558947156310982,0,27
2049.322992772527,0.9998484149107091,0.0016561366792403529,0,27
2049.3243816587997,1.00020029588537,0.001655912891301277,0,27
2049.3257705450583,1.000420439602575,0.0016558058252441302,0,27
2049.327159431332,0.9992679567078802,0.0016556067448567034,0,27
2049.3285483175914,1.0001156699650176,0.0016551577490043186,0,27
2049.3299372038646,1.00243510358787,0.0016557866555919885,0,27
2049.331326090123,0.9963197175995232,0.0016527629624608433,0,27
2049.332714976382,1.0015419511552857,0.0016577584318115378,0,27
2049.3341038626404,0.9970719722368819,0.0016541108020025372,0,27
2049.335492748899,0.9967385577431227,0.0016551347454217486,0,27
2049.3368816351585,0.9992696288695365,0.001654283754864082,0,27
2049.338270521417,0.9995190717670699,0.001655151217122848,0,27
2049.339659407661,1.000319673687104,0.0016554623334772362,0,27
2049.34104829392,0.9992990007525454,0.0016548747481397383,0,27
2049.342437180164,1.000471549587118,0.0016555020927557522,0,27
2049.3438260664225,0.999157012417109,0.0016553088342626796,0,27
2049.3452149526674,1.0035610500041041,0.0016581324530244351,0,27
2049.3466038389115,1.000510809034704,0.0016555189904491215,0,27
2049.3479927251556,0.9999097759732326,0.0016563164479782148,0,27
2049.3493816113996,1.0008638532522562,0.0016560432449358403,0,27
2049.3507704976437,0.9997674241243926,0.0016551581749965885,0,27
2049.3521593838877,1.000137044553148,0.0016555310602300996,0,27
2049.3535482701327,1.0004626798600706,0.001655502518748022,0,27
2049.3549371563763,0.9986836452629733,0.0016542005443740447,0,27
2049.3563260426054,1.001879146188442,0.0016568547602098373,0,27
2049.3577149288494,1.0007813357096447,0.0016555786293668956,0,27
2049.359103815079,0.9993834085648556,0.001655146389210457,0,27
2049.360492701323,0.9987812122604929,0.0016544893671329793,0,27
2049.3618815875525,1.000359732864178,0.0016558041212750509,0,27
2049.363270473783,0.9996324879489854,0.0016569632462412169,0,27
2049.3646593600124,1.0044687429728316,0.0016573352794901884,0,27
2049.366048246242,1.0005969617113513,0.0016558663161464439,0,27
2049.3674371324714,0.9997152963023198,0.0016558411826025248,0,27
2049.368826018701,1.0025536089574356,0.0016572489450568393,0,27
2049.370214904916,1.0015007287353201,0.0016558710020614118,0,27
2049.3716037911463,1.0019684977830408,0.0016565369699765556,0,27
2049.372992677376,1.002394535492031,0.0016562617789702553,0,27
2049.3743815635908,0.9985029063987156,0.0016550161775733168,0,27
2049.3757704498057,1.0019813661575274,0.0016573592770547214,0,27
2049.377159336035,0.9996061695785665,0.001654373213240743,0,27
2049.37854822225,1.0024006425172112,0.0016565346980177832,0,27
2049.379937108466,1.0007497100435336,0.0016565555716390042,0,27
2049.381325994681,1.0000548178212592,0.0016563692710196717,0,27
2049.382714880896,1.0012829842065785,0.0016549615085653573,0,27
2049.3841037670963,0.9984651010047437,0.001654737010639165,0,27
2049.3854926533113,1.0004032090672457,0.0016568986374136284,0,27
2049.3868815395263,1.001697244081293,0.001657723500445413,0,27
2049.3882704257276,1.0029054899320964,0.0016566599397451088,0,27
2049.389659311943,0.9997065719806341,0.0016553713131289192,0,27
2049.3910481981434,1.0023974435992595,0.0016560605686214793,0,27
2049.392437084343,1.0024742176300947,0.0016567238385855809,0,27
2049.3938259705433,0.9981335767806832,0.0016533533877468064,0,27
2049.3952148567437,1.0009671637615523,0.0016555334741862953,0,27
2049.3966037429436,1.0014501276695424,0.0016562414733387273,0,27
2049.397992629145,1.0031965187629988,0.0016575658833055814,0,27
2049.3993815153453,1.000105128076314,0.001654776769917681,0,27
2049.4007704015457,1.0009957359150734,0.0016558383426540594,0,27
2049.4021592877316,0.9980753419334304,0.0016565467677987613,0,27
2049.403548173932,0.9985847696172008,0.0016550164615681633,0,27
2049.404937060118,0.9999305689399172,0.0016553656332319881,0,27
2049.406325946319,1.001535189805979,0.0016552967644817016,0,27
2049.407714832505,1.0015922614103403,0.0016582111195969276,0,27
2049.409103718691,0.9979887530406988,0.001655248911350059,0,27
2049.4104926048767,0.9996668763169636,0.0016544713334602236,0,27
2049.4118814910626,1.0035211362323915,0.0016573740447867417,0,27
2049.4132703772484,1.0033882357320443,0.0016577185305355984,0,27
2049.414659263435,1.0011035539905737,0.001656055740709088,0,27
2049.416048149607,1.002322341730081,0.0016566744234822826,0,27
2049.417437035793,1.000418185819473,0.0016551539150738903,0,27
2049.4188259219636,1.000036205934996,0.0016549889140680487,0,27
2049.4202148081504,0.9999789162225926,0.0016558420345870644,0,27
2049.4216036943217,0.9994148161229245,0.0016549172053692965,0,27
2049.422992580493,0.9998719705792608,0.0016552878186440355,0,27
2049.4243814666647,0.9988572592645207,0.0016564636993061474,0,27
2049.425770352836,1.0012648085363998,0.0016565200722831862,0,27
2049.427159239007,1.0019067732071136,0.0016554749712479073,0,27
2049.428548125179,1.0002849218057224,0.0016575674452772376,0,27
2049.4299370113495,1.0013207896005505,0.001657359135057298,0,27
2049.4313258975053,0.9978495274071294,0.0016558036952827812,0,27
2049.4327147836775,1.0020269507383357,0.001656421100079166,0,27
2049.434103669849,0.9995243790627621,0.0016561112617015873,0,27
2049.4354925560056,1.0082015894114653,0.0016607733211024401,0,27
2049.4368814421628,1.0005889644164727,0.001656129437371766,0,27
2049.4382703283195,1.0025326705853896,0.0016562254276298977,0,27
2049.439659214476,0.9992684656266452,0.0016555152985161165,0,27
2049.4410481006335,1.0015690692551924,0.0016555946750757254,0,27
2049.44243698679,1.0019440696823205,0.0016563415815221338,0,27
2049.443825872947,0.9992694107614944,0.0016554416018534385,0,27
2049.445214759104,1.0016198157263314,0.0016559045134533039,0,27
2049.4466036452613,1.000192371293172,0.0016553092602549493,0,27
2049.4479925314035,0.9992416383374613,0.0016545359422878124,0,27
2049.4493814175603,0.9992115394276453,0.0016548846879593673,0,27
2049.4507703037034,0.9987029841760434,0.001656054036740009,0,27
2049.452159189845,1.0021493093499791,0.0016557835316486766,0,27
2049.453548075987,0.9995536782430903,0.0016551808945843118,0,27
2049.45493696213,1.0016089830269048,0.00165591345929097,0,27
2049.456325848272,0.9986909155310447,0.001654164619025957,0,27
2049.4577147344144,1.0008352810987353,0.0016562221616891624,0,27
2049.459103620557,0.9991655913334333,0.0016562701568182282,0,27
2049.460492506699,1.0003638042142982,0.0016552453614144772,0,27
2049.4618813928264,1.0005984157649657,0.0016563682770377088,0,27
2049.4632702789695,1.0008903170280365,0.0016558063932338232,0,27
2049.464659165097,1.0032312706443807,0.0016571577827110989,0,27
2049.4660480512384,0.9977887479660517,0.0016539431030456533,0,27
2049.467436937366,1.0017007338099673,0.0016569173810735002,0,27
2049.4688258234937,1.0000884791624303,0.0016560909560700595,0,27
2049.4702147096214,1.0010608048143133,0.001655073828527165,0,27
2049.4716035957495,1.0022390244579815,0.0016560571606833209,0,27
2049.472992481877,0.9982750561973546,0.001654869352237654,0,27
2049.4743813680043,0.9998166438392366,0.001654894911773843,0,27
2049.4757702541183,1.0017298148822533,0.0016569065892693316,0,27
2049.477159140247,1.003506668398929,0.0016575694332411632,0,27
2049.478548026374,1.0042541973620414,0.0016587047026402197,0,27
2049.479936912487,0.9988752168266574,0.0016543477957019774,0,27
2049.4813257986007,0.9964106686530978,0.0016544422239884531,0,27
2049.4827146847138,1.0004496660802227,0.0016566115186237732,0,27
2049.4841035708414,1.0025224922100895,0.0016575641793365023,0,27
2049.4854924569554,0.9965595637432022,0.001654383153060372,0,27
2049.4868813430535,1.0002874663995474,0.00165587483599184,0,27
2049.4882702291666,1.0005313838933463,0.001655934900901884,0,27
2049.48965911528,1.0011687682951753,0.0016578025930101754,0,27
2049.491048001393,0.9981304505654124,0.0016556878253853914,0,27
2049.4924368874917,1.002141457460462,0.0016572198355850687,0,27
2049.4938257736057,0.9982642234979281,0.0016542506694644597,0,27
2049.495214659704,0.9954661881279285,0.0016547449624948682,0,27
2049.4966035458024,1.0026256573140242,0.0016562005780808252,0,27
2049.497992431916,0.9998319114021867,0.0016567104908277934,0,27
2049.4993813180145,1.0028482729223738,0.0016560601426292097,0,27
2049.500770204113,0.9999013424622697,0.0016548030394409861,0,27
2049.5021590902124,1.0048248407029738,0.0016585017883223646,0,27
2049.503547976296,1.0007129951897726,0.0016563286597566162,0,27
2049.5049368623936,0.999993384056055,0.0016561778584931017,0,27
2049.506325748492,1.0046297067079346,0.0016577320202908093,0,27
2049.5077146345766,0.9963579592095794,0.0016533292481848503,0,27
2049.509103520675,1.0005797311760218,0.0016565574176055067,0,27
2049.510492406759,1.0009639648436008,0.0016566065487139587,0,27
2049.511881292844,0.9985039969389263,0.0016555108965959952,0,27
2049.513270178942,0.9994817752918631,0.001655618104650565,0,27
2049.514659065026,0.9982278721575706,0.0016544074346197515,0,27
2049.5160479511105,0.9994396804397291,0.0016551209716716912,0,27
2049.51743683718,0.9963901664971362,0.0016533731253886412,0,27
2049.518825723264,1.0032950308953676,0.0016583095238112547,0,27
2049.520214609349,0.9979557460236541,0.0016526720841099495,0,27
2049.5216034954324,1.0033491943925004,0.0016574632191685562,0,27
2049.522992381502,1.0008054002969613,0.00165757710110202,0,27
2049.5243812675717,0.9971842978785866,0.0016545866353679204,0,27
2049.5257701536557,0.999385371537235,0.00165484010076846,0,27
2049.527159039725,1.001630648425758,0.0016569500404808525,0,27
2049.5285479257955,1.00479394206367,0.0016581824361174267,0,27
2049.5299368118644,1.0016970259732507,0.0016571087936000702,0,27
2049.531325697934,0.9985736461070513,0.0016547463824691008,0,27
2049.5327145840038,0.9965238667269711,0.00165343773421623,0,27
2049.534103470074,0.9992377123927026,0.0016555901311581806,0,27
2049.535492356129,0.9987796128015171,0.0016538953919114341,0,27
2049.5368812421984,1.0011449945185813,0.0016556131347407507,0,27
2049.538270128268,1.0016029487044056,0.0016568392824907008,0,27
2049.5396590143223,0.998244593774135,0.0016555488099080087,0,27
2049.5410479003767,1.0002404277651247,0.001655249479339752,0,27
2049.5424367864316,1.000099529969899,0.0016555601697018703,0,27
2049.5438256724865,1.001639081936721,0.0016578713197630387,0,27
2049.545214558556,0.9980029300634382,0.0016555127425624976,0,27
2049.546603444597,0.9987267579526372,0.0016546388904196843,0,27
2049.547992330652,0.9966860664076465,0.001653975904450429,0,27
2049.549381216707,1.0024918116788277,0.001656958134333979,0,27
2049.550770102762,1.0022353893239457,0.0016557741598187405,0,27
2049.552158988802,1.0029691774804028,0.0016584084960152752,0,27
2049.553547874857,1.001600767623984,0.0016565906450025521,0,27
2049.5549367608983,0.9991414540434359,0.0016558441645484134,0,27
2049.556325646938,1.0016856116523785,0.0016567509600934258,0,27
2049.5577145329785,0.999151123499971,0.0016557683379243863,0,27
2049.559103419034,1.0015639073648614,0.001656029471185783,0,27
2049.560492305074,1.000303897205389,0.0016555786293668956,0,27
2049.5618811911,0.9997502662917438,0.0016555157245083862,0,27
2049.563270077141,0.9998143173534537,0.001656429477927139,0,27
2049.5646589631815,1.0023552033417642,0.0016559258130667946,0,27
2049.566047849222,0.9985567063824448,0.0016551909764013642,0,27
2049.5674367352476,1.0017300329902954,0.0016555189904491215,0,27
2049.568825621289,1.0021410212443775,0.00165693342678233,0,27
2049.5702145073146,1.0027611751108771,0.0016580661402277673,0,27
2049.5716033933404,1.000767231389586,0.0016577351442341212,0,27
2049.572992279366,1.0019022656409093,0.0016586720432328673,0,27
2049.574381165392,0.999526705548545,0.0016554417438508619,0,27
2049.5757700514173,1.0035466548733225,0.0016574116741039085,0,27
