SOURCE_ID,ra,dec,l,b,parallax,parallax_error,pmra,pmdec,radial_velocity,radial_velocity_error,phot_g_mean_mag,bp_rp,ruwe
4726132882388820992,41.77089194398054,-59.209093368064835,279.0973434638201,-52.233990447593456,21.33053718435662,0.012543371,101.59322155356573,49.384030401543626,6.741404,1.297707,13.674836,2.3767357,1.1634732
4259038558838436864,282.1829438773689,-2.5654918404063185,30.340241585560136,-0.567949473494784,36.289043934999924,0.0173687,-905.9956498514166,-628.528083291742,10.768438,0.8638552,12.640247,2.2417736,1.1559471
6148996139567078528,181.37765784740174,-41.08351625817222,293.6859186795329,20.962228885238858,29.70813057790761,0.021819407,45.25177092257889,70.16888448155214,-23.674706,1.4196905,14.131426,2.730092,1.1348987
145784835140102016,66.32628208468356,23.060624403370937,173.9465646256979,-17.9901053306338,20.7536113300791,0.020000981,106.44698152807058,-43.957385307406525,39.084785,0.7904373,12.954094,2.4809856,1.17332
3023526379315580800,86.11290028095758,-4.1006651615257494,208.8949984845719,-16.761641653360304,42.036647780651144,0.015507188,-49.75125512413884,-63.86992899424407,-6.709044,1.4087692,13.246959,2.8659315,1.1734529
5537221685127063040,118.64766930735027,-41.063045470897876,255.99890607774375,-6.716285259229843,40.297457282807315,0.014090284,-11.341441174187139,-0.5840692781857038,-7.2008195,3.9958708,13.733998,3.0273724,1.162757
5577458622375996928,100.40501618985161,-37.37466310570211,246.3927363165733,-17.883461452519928,24.306738861130285,0.016582685,-90.9193602653071,91.2402666153051,20.058445,4.4908876,14.523266,3.0315113,1.0695441
6193280031230266752,201.6631734113942,-24.293678450411928,313.1117105791336,37.88100462609988,33.43269293180145,0.0226797,-338.1132325185431,-68.64828129592165,-12.211414,0.12754676,8.515944,1.1233106,1.1787175
3205910511975670144,66.69639212074938,-1.7260423094344155,196.22953828264272,-32.59283453080915,20.085407751012337,0.016994067,-40.68387864141816,35.661927853961906,-4.7725725,1.0550573,13.083643,2.5055494,1.1919783
6378475623716304000,347.9029718791751,-75.11246374716382,311.1144120791233,-40.38986259380568,43.106411847380976,0.015049254,517.4444352502815,-354.47530102239034,2.44863,0.85063726,13.569114,2.9348116,1.1755425
872118643034960768,113.93547346858064,26.779452658198274,192.70670946262268,20.982669206889994,22.234864879904947,0.028459061,-16.979513874437945,-41.52074551152846,47.688023,4.6405897,14.416329,2.9014559,1.136584
6376731416021420288,316.94383915483917,-67.92082084094775,326.06598947544285,-37.59111686423937,35.791930165371745,0.016549744,211.25996931768316,-113.7158048308154,-41.537056,0.13423656,8.309435,1.0453072,1.0041926
2107870928408481536,276.8022417766045,37.102465677701865,65.08316297193832,20.485478902075194,29.271989908852458,0.053633757,-82.44246474808203,78.79869679964034,9.909186,1.2305882,12.669625,,1.1946464
6081038727475538944,195.1814675204609,-52.16186971825244,304.38118763642416,10.683742310339447,32.265949639194645,0.019324902,119.52417124910579,-117.43766548388513,110.186424,0.28934532,11.111061,2.088214,1.009071
1904443616365917696,338.6873860377998,36.714130295619306,94.58195943022862,-18.522058648694106,25.441002761784812,0.040385235,-4.332956228586751,-18.165250361262196,-1.8476892,1.6623602,14.041466,2.4882984,1.1680335
6672769325457744000,304.1616945718571,-45.52918482189291,354.43798000919867,-33.497101472654215,26.829758946251182,0.018032797,169.79061340083564,-133.7073631359554,-18.599293,0.4098835,12.117191,2.354065,1.1091933
2279658418973507072,340.30787166450807,75.78524240996887,115.07227346212963,14.940224766765793,25.510856134866668,0.018122613,152.42008768229056,68.42207042177769,-0.28992945,9.097513,14.436699,2.9158201,1.2536854
6269821506702694656,215.80459412193366,-27.169981345792785,326.9053807098764,31.393943277766223,20.38644180517428,0.019016989,-258.15748953968546,-147.02762513183126,-44.71342,2.0477884,13.717086,2.3805943,1.1720029
1837640755897879424,315.6683106900984,20.56859636382083,67.5885411086587,-16.93508262339103,26.70878807528013,0.012846513,-161.99940480172705,173.35769471206515,-48.81359,0.4535803,12.599001,2.3099127,1.0396774
920904008319029760,118.14115514132135,41.01520904819722,178.80028813458082,28.439755876610004,27.497278641879554,0.01719277,-83.69158964442728,-104.78434393162578,19.666763,1.5379753,13.123169,2.7046947,1.1994518
3853670096510027392,148.3311086763483,7.613896356363497,229.3101219163131,43.57455956183688,27.97088516251014,0.029235642,-217.1323828757429,-3.958400585501341,9.731274,3.176554,14.5374,3.1583014,1.0886072
5450573881018549760,161.08665173058154,-33.5777005180233,274.6452246321272,22.220702129229974,35.10557432016702,0.0212339,-92.63462345957194,-152.1189063205706,43.44229,0.12400935,8.05154,1.1024952,1.0070968
5396067550577971072,171.40211596725646,-38.57938736461316,285.057894014638,21.295060254483314,49.31977292145272,0.014604997,-563.4609371476614,-171.97618777788568,23.595592,0.8561673,13.134201,2.9387426,1.2082841
484860271093329792,87.13884578046564,69.02095545582462,144.42476756048114,19.84171566701833,23.044403632350225,0.019170482,31.956257869987084,-64.37184430317714,4.4833198,0.21931247,11.602374,2.0141907,1.3198147
3511580658668406528,198.54015327777577,-16.559348923387258,310.7772518991289,45.9659806916704,21.587244249035233,0.03587528,140.2381317495081,-140.04825486245917,42.21005,0.2474988,8.633933,1.0989828,1.3417026
475959204775749504,68.88192007435994,63.78886763895047,144.83382056482924,10.918389186556274,21.819591210899482,0.015518765,-75.5360793512372,6.927224215916386,-5.394829,0.48620105,12.454605,2.231368,1.1156309
621757886884093696,152.66447740852,16.036971193629416,221.08672482101304,51.19948535031969,21.065613462832207,0.022983955,-225.0658580819482,-105.00075582797731,30.488703,0.13095407,8.233876,0.90965843,0.9253277
5604381435896655488,107.28842118651399,-31.5495116871287,243.19113100578383,-10.370819881096992,24.075856629490833,0.012629097,-57.73003214823726,141.06610057305696,30.731583,0.14962465,9.77881,1.3268232,1.0599937
3317635947223274752,94.79340543566956,4.594880844670265,205.13871941036075,-5.045598335253662,21.104508306904382,0.022264948,-191.96590296743847,-229.67761608303627,40.05033,3.6474383,14.44954,2.7496958,1.1132907
3579017589450369280,189.49752043035235,-9.501303902309383,297.38773107507797,53.22562086943556,42.26238729092707,0.017234918,489.46827660758703,-563.9621673551718,79.32516,1.3643306,13.3373785,2.7848654,1.1348149
1867941578376672896,316.18711663614084,34.79614593690506,79.05634975893274,-8.125129353296403,32.18572571082204,0.014912455,-85.84157520254172,-85.83480931399666,5.9883275,0.30827516,12.222691,2.316104,1.2519618
478240661338191360,75.88976925970438,63.08734891647074,147.38294204106998,12.938517905486599,31.10671707901532,0.022356732,101.98620083553249,316.23439026776526,-25.938824,0.12623824,7.450856,0.83544064,0.98465806
4412055049456215808,243.60295647417516,2.244329380028063,14.793349366699697,35.492994601494196,33.22714563214455,0.020333162,-1482.401667071048,-597.4638455545372,-36.370262,1.2661761,13.652459,2.6055117,1.312449
589199389080920192,141.000318390183,9.421702820702656,222.5960323838363,38.088893009576786,26.77404848306617,0.019337796,-197.80486978733063,-15.688757894878837,34.865543,0.41529003,11.940588,2.205307,1.1082325
2358022227591374336,16.23022246917644,-18.122448954793846,142.6648204158279,-80.47350701746134,102.28274631661318,0.035804268,1292.1878660323266,488.1039078364903,12.490268,0.4039853,12.697248,3.4199324,1.1534077
256898937624567680,67.64974173039164,46.43400544896408,157.21295444283078,-1.3325104730583053,26.377274511003233,0.03903927,247.60436177893263,-434.95760679194564,71.4647,3.1838207,14.972709,3.360425,1.3303748
2180351593914231808,310.6809419138817,50.44257033406798,88.50321472051444,4.992554108242255,23.692404694190678,0.015730511,101.10359407692347,154.19807839015868,-18.861628,1.7049478,13.993222,2.8713522,1.2468568
2995795733991239040,87.95214154434143,-14.501995856177158,219.59539949760077,-19.623936998629148,21.53710961774481,0.022922859,-7.440587061278593,12.644649859486389,31.676147,2.9129171,14.617576,2.8844767,1.0632937
3042300093686461312,118.35642347910962,-8.655033030818204,227.8818517363219,9.582442295303851,21.901691502108072,0.020350784,27.941158189595505,23.691763169625393,32.81999,0.29971933,11.33992,1.8193102,1.162042
1750960584922554880,311.97405219063387,9.527082693929534,55.9533668118202,-20.584369669887547,20.132672539844602,0.015058241,5.580054971199127,11.387877762941521,17.06022,0.15137659,9.801705,1.2333107,0.8501426
5331977670632998016,135.5772874981705,-42.784618292398584,264.75790546454715,2.4826527112667343,20.299417061737763,0.01461319,135.75940963829763,-200.78940343218915,8.337461,1.3854772,13.982882,2.6256943,1.1319718
1543818989460325248,188.96996171661024,48.431834041619524,129.98051290088657,68.48293522941671,20.687203724474486,0.021000683,-72.64941316843506,9.661426400187992,16.86867,2.2200189,14.62644,2.7055988,1.144678
5104338008732482176,47.46501453203803,-19.113516272506146,206.21450437167385,-57.29431226049744,49.852529803780115,0.024346948,367.15861119892986,-59.054683023001026,37.98553,1.0048333,13.007045,2.9046993,1.3998091
5924187617032756736,257.7446666606409,-52.51481569583831,336.70349924465023,-7.582376349371391,78.26205621502966,0.019547887,-247.66833392516563,156.4635116184804,10.016361,0.13924153,9.212255,2.0833416,0.93471026
1903067508842859648,339.6668982260241,33.917989985599064,93.7438966825333,-21.321390508830298,21.274108067443915,0.060928114,-116.44541781333739,-1.5518236853844503,-10.584899,3.0837514,13.678377,,1.0578588
1690514490804468864,181.52609900359525,73.48349159601779,127.33138901600867,43.25537465288426,35.110180698412385,0.017630111,-179.81912477076276,127.52093780276113,-2.4190063,2.187479,14.433781,2.8819342,1.0704628
2884167193208059648,90.73953562078188,-37.271186010507016,243.67620133734138,-25.140427052821206,22.870187924135536,0.0129392585,203.90725754238233,46.27534268690093,64.54101,0.760463,12.507553,2.3560143,1.2602298
