SOURCE_ID,ra,dec,parallax,parallax_error,pmra,pmdec,radial_velocity,radial_velocity_error,phot_g_mean_mag,ruwe
143671397695170816,45.086150476395325,39.79905210856097,0.9370155875940286,0.017210424,5.999644697018865,0.23125294175254688,-28.260883,1.9543611,12.953308,0.97273546
197852272695683072,89.7345203157428,46.902261004251265,0.3366280513919931,0.013516835,-1.882883589283663,-2.1220467062753734,-22.941917,0.498576,12.451995,1.0418057
237150609278564096,55.52178218548479,41.32901113710096,0.9149753914670641,0.020454163,-6.1548023309975,0.5815841268962216,-21.536364,5.097113,13.969223,1.0283744
242694209467596544,51.45781856126095,45.86909932045393,2.0351373432489672,0.016987985,5.850485491846509,-5.44036278871047,-11.314362,2.4094765,14.070515,0.99002904
246180142362948608,63.52339031453846,47.97714735947294,0.4733738827693325,0.021965178,0.6579609474758867,-3.0873526561178166,17.474539,2.0647535,14.378502,0.9989933
248866799025830912,53.22926542927527,47.24053402444137,1.5256623167014063,0.015593158,-5.738714379999989,-2.3918792857611626,-40.819187,5.953514,13.3735285,1.0020287
249219158143524992,52.28645203962585,48.44064438583513,0.5256503202188887,0.028308185,0.6030874958869976,-4.383493781310204,-19.483782,8.559609,14.767327,1.1111096
251534935790413056,57.72889431103447,51.779025288758746,0.35601536465316025,0.014319435,-1.112204598769951,-0.5884108662957802,-22.100086,0.64509386,13.199025,1.1044205
255656622627617536,71.33515314886135,47.22107769630064,1.3448848421720088,0.027535051,-0.18900991905537623,5.63233173966344,-58.35282,8.999561,14.882525,1.0422713
268747957820487552,88.6382565737622,57.31251647629645,1.4626795913979187,0.014679403,-11.130604399847218,8.095809390602245,-47.160492,0.8838567,12.313149,1.0242045
270458729196332672,65.43707265826136,49.8916226228158,0.5566577101831702,0.014556564,1.44437400746973,-1.8758811026319973,-17.882214,0.27059183,12.431502,1.0383791
275827373892054272,66.63159463535243,55.609973742365675,1.6358347356981267,0.024014443,-3.933409822438889,8.123510786906152,23.56298,1.2067462,11.05191,1.2212677
276660734988719872,65.48832985601098,56.09285884775735,2.6549672809282554,0.0215902,2.980102486154218,-42.315326736087144,-43.63197,2.7904572,14.441898,0.9209735
279252180815184000,75.56061572899293,54.88330629743885,0.2760806229829021,0.017452275,1.3347699360123821,-1.5452842875449928,24.468187,1.7186593,13.965214,1.0443135
280782769720077824,76.3904062199526,57.76571086811477,0.3269525013703002,0.015997998,1.820554646880315,0.9943824820431286,-24.478804,1.9410982,13.804514,1.0531869
336847623532993536,41.80158114131738,41.89757787783551,0.9711213608093477,0.019435458,-4.721787636406711,5.587797012494859,-29.801197,8.077844,13.459819,1.0485361
339366428578249984,35.60406762336495,42.70098221446346,1.3748693842939663,0.020463286,0.3391426885535971,-6.180402640934253,-50.063183,1.0287275,12.232433,1.253749
340754635023775104,41.41852919177719,44.76134862105325,0.9735943870903778,0.02226328,-2.980191058687579,7.763617703603754,-22.167757,6.5914645,14.385169,0.9721426
345189171576731520,32.103156334185904,41.28522506501774,2.486241501745153,0.018394705,49.57700917955131,-22.859845651990682,1.4448061,2.0481052,13.149145,1.1506802
350060042447721344,28.792322175580797,45.727243357965975,0.27857367992284376,0.017217584,-0.6425827063791263,-1.094092777076342,-22.337114,0.31159607,12.446554,1.2962531
350272729228498816,25.913086458238297,44.599264449459284,1.2850330404290822,0.028562231,6.047211382526465,8.781992943941448,2.594751,7.01923,14.740526,1.134663
376986223218488064,15.296731989887078,45.03935089803282,2.4759157205291906,0.021552889,-4.824904471285875,-6.379169978806853,0.8080486,3.3096735,14.475262,0.9988273
387132688317725184,0.0879592850270239,46.848298908370325,1.5866493261470587,0.02064635,2.8771859110392253,-6.7443233574637045,4.8309593,6.0581555,13.926265,1.0501177
388424885061293696,9.384027260909434,46.24025983894168,0.3586010553011357,0.017701527,3.4365784461983386,-3.4712024451170116,-23.428972,2.7893782,14.0023155,1.0461895
388688084954741376,7.959634272725024,45.22448620373972,1.266961394102419,0.015754335,-3.326445929177468,-5.215822627700143,-34.034164,2.6132195,13.977174,0.9894299
392689826244966016,4.015163963120879,47.93983942523084,0.32114049112894516,0.024480572,-2.9289892729195617,-0.30263300557964845,-58.972134,4.130636,14.21272,1.2563995
393263152838944512,1.3362265940450533,48.0321391940866,0.8960211947212569,0.014409976,-5.245068422790045,-4.672499901405837,-61.384144,2.2970304,13.454747,0.97271794
394672967264304512,6.680152266920697,50.42462226468155,0.36548287494551485,0.019558478,-2.7606381824272086,-4.457692605696413,-16.219738,3.4156585,14.197009,0.99427086
395745025465831680,0.4404616471232135,52.42525472578604,0.4891458641509906,0.010706339,-2.064309733005641,-2.5123080794748422,-45.521564,0.49025515,12.55603,0.9602943
400777902497260288,20.67798149559965,50.59395374390361,1.5983058418497453,0.014155956,6.473474113313939,-14.350624761180807,-27.78596,0.9885584,12.522364,0.97766453
410413575727889920,21.052974235331565,53.22500686090976,2.1811462453238084,0.02259104,-1.4036626183533738,-4.980870795380219,-50.136917,2.5709457,14.275915,0.9481243
412037657488226176,16.51113205853443,56.750282795505115,2.311377744012294,0.0126743065,-8.917990618661644,-0.4962667782433122,-52.953167,0.38357008,12.0988,1.0590539
414875668791569792,10.800124483490864,50.987040842867366,1.2298641752883963,0.022355601,4.471933089498067,-4.1940924947078635,-44.315853,4.834798,14.589204,1.0155253
418731411252472832,9.896701673544584,56.36989186136314,0.8349479650965522,0.011356913,1.5126777070575894,-0.1328314254249874,-24.758896,0.63663214,12.341287,0.9313402
419596696848417408,6.709827945477612,54.36792055803654,2.0830813880280643,0.016151208,-15.70693609047574,-3.2307677592442117,-28.464123,1.4184965,12.942243,1.0383664
419718295960667904,5.443357574457376,54.16906164470108,0.9065109557602793,0.017714472,-3.8231406942007475,-4.18309888423733,-38.947433,0.26338902,11.565003,1.1913221
421546096603092096,5.715670229381811,56.42604232858739,0.6476962730218458,0.013919371,6.736337810521788,0.9569277314332728,-21.53458,0.24317025,11.719145,1.0315005
424946194572988800,9.5716327426153,58.21405582779081,0.2241159101640157,0.011727909,-2.051488187326825,0.07763803790395563,-72.98741,0.65359485,13.134431,0.9973938
431114562185196160,7.527726559740652,63.896282705848414,0.29568396182009554,0.019259516,-2.296280445209664,0.9598356313669307,-36.401817,2.3885117,14.480431,1.0205811
435204088302430208,50.091633246047905,47.30572876132701,0.4389088069584037,0.01640946,0.8182240765572368,-2.9935490153440645,25.531036,0.9912609,13.577674,1.1281066
437854259221746048,43.31001065009464,48.46918525108208,0.7304927679012041,0.023212444,3.9940220690652772,0.9767854618296116,8.244627,9.458687,14.67178,0.92598826
438747268821007232,42.85849635626118,49.94344504305924,1.093917092279808,0.024890065,5.279178611328644,-6.337918764949348,-41.645565,6.217405,14.30493,1.1303923
443912293413286656,54.61739572795183,52.56433460483079,1.236533643029527,0.023488604,-0.061203770881276376,-1.8679198827233245,-8.098003,7.736687,14.527356,1.0622228
444016609578192384,54.81515280826293,53.26832826185476,0.824811686177716,0.025454907,0.6492741872897745,0.7419050303418578,-55.55954,3.502662,14.939791,1.038574
451705872345033472,37.02466247818981,51.10051865003614,0.42375255300883735,0.02504233,-0.9351070360247784,-3.698009175755934,-75.278366,0.17899518,11.085895,1.173362
452551396794056064,37.37748425776919,53.463489626331764,1.6178632361356642,0.014069616,0.7616302056552855,-10.71863370413163,-3.3481193,3.0531144,13.4974375,1.0239623
454052539402011392,38.45502289493819,54.20464129716674,0.7127872033947257,0.012589894,1.3929042458017586,-0.9196925296156995,-23.978865,37.461098,12.584344,0.9919022
454605284515027840,39.7488135264436,55.476442146284924,1.4007816733869531,0.02311759,1.4780645663971244,-5.320523310748119,-8.143754,10.594673,14.877071,0.98367316
455859208807205888,35.79245047248022,54.65848761196963,1.001386422747086,0.020835219,-0.3013790272320853,-8.242384437733634,-41.06792,4.4959927,14.459029,0.96856487
460253097787261568,46.365914259936574,57.24975334982618,0.844700936427669,0.014916579,5.365828812035115,-5.433013091395745,-9.253919,2.1001725,13.697892,1.0072261
460301682456681472,45.23452123070712,57.38198600033075,0.2644549522755485,0.0235209,-0.03389822264558854,-0.14458730995222008,-65.325645,1.9630921,14.670918,1.020432
461110785576889088,45.2218145453192,58.108162034095386,1.352384666751696,0.020866774,7.6438158122399305,-10.702948659397313,11.961962,5.7597485,14.401942,1.0403744
461352471978172672,44.10046734108703,58.57864405402138,2.77778796335443,0.017956782,8.613866192843211,-4.587883927518355,-2.651857,3.8969176,14.183806,0.95739657
462484178678760192,50.50120604724688,60.08527867364804,0.2580191894282637,0.02078538,0.4392052031238377,0.38973536628412764,-85.1555,1.7462826,14.284927,1.1164954
463267924309984256,46.926316276810006,61.42565843881113,0.3464999851543636,0.019383002,-2.0580811038157,0.8270570792023983,-62.096443,2.0007942,14.373084,0.99733275
465284875312053376,37.29093963790947,59.90495461589435,0.868628387898753,0.02637876,12.676805498594462,-5.782246906957611,-23.982859,4.203938,15.202939,1.0129478
466116003028793344,40.221017871135665,63.18116308783896,1.1222701193877902,0.021806968,-11.268353296678734,-4.549377047594308,-28.797186,1.3916376,12.934844,1.382133
469614889545842816,59.30723403834639,56.85949935407288,0.24174122881644955,0.0217571,0.20338147449154892,-0.8099225036407862,-16.547262,3.2505686,14.69796,0.94157606
473982836920807680,61.59968934005576,61.57940934946124,1.75427554705746,0.017773684,-4.227366166204516,-0.06590115250308158,-12.1914835,3.6516373,13.947045,1.2873034
474298568558452480,55.129927427370056,59.98404195992975,0.6173045759654463,0.024840107,-1.2239495172217494,1.6206951891064507,-83.19817,8.523497,14.952123,0.9402626
481000572962830080,82.70723965541792,66.67057766560332,0.3172718106802571,0.02085343,2.1430625713214937,0.0591578444769749,-75.76582,3.8791904,14.751105,1.0413032
484493854544762112,78.34519635571964,67.73666217288309,0.5497568380308724,0.011941411,1.0973999876318135,0.44144809175295685,-7.9625072,0.34252515,12.348399,0.98946226
492096157118402560,47.078134988325175,65.61515254615456,0.5442239910782842,0.011362258,5.198699724464637,-1.7377011754219849,-10.960176,0.4112569,13.078657,1.0097092
493470340492591360,56.76067861062832,67.84281955582522,2.6727256518739315,0.013228712,-15.905421239176523,-12.600914058100436,-27.213303,0.4053414,11.834019,1.0663363
495939259493176832,70.76583229135198,69.09214636579507,0.9117300197611854,0.019492274,8.448515083614787,-11.199465538279568,-24.852362,5.542621,14.433031,0.9564171
498143952104127104,79.84783136876666,71.46796121672341,0.3271552443316906,0.014484219,2.3828772316570674,-3.656760209347764,15.535749,2.7591953,14.221097,1.063507
499394371701913984,84.49900102636586,73.1088333942012,1.2157298726605577,0.017132688,1.004035138608252,-2.0249297813808487,-41.02062,4.539721,14.6298485,1.0103648
499402377520885632,85.81758329685313,73.3602798623145,0.7027776822285632,0.013735671,-3.4698199345392577,0.03902551561570444,2.8508453,2.2888923,13.593156,1.0815563
514820485487489664,31.78398450226042,62.84834256595169,0.7470141485581671,0.013214762,-5.247933699285622,1.3738984688408156,-56.168045,3.1085632,13.5235405,1.0202602
517376506420196480,38.842688993434535,66.9009043544589,2.113838282937684,0.012561375,10.405790551820422,-7.073330294081637,-10.823167,1.7246703,13.088325,0.96227676
520411639548005504,33.638023446281466,68.24249813717316,0.1502139689023015,0.011092636,-0.18035445933143657,1.4204224803012575,-70.47722,0.58368254,13.234462,1.0815566
521189952042962432,36.10520388690591,69.99104016365008,0.8926280255229702,0.010757997,1.7187648572764247,-1.4563874334197016,-3.7964308,3.6791058,12.657084,0.95585424
524906786686024960,18.676276953357295,65.10608901467333,2.370853261805945,0.018795237,-2.700001175159296,-0.6064693918309111,-4.128563,7.01046,14.704042,1.0698017
525317900953877376,19.84828805307189,65.75219934838634,0.3562254609609498,0.020795997,-0.7658217053069609,-0.4377539562410594,-22.57248,2.8214068,14.857391,1.0110396
530676164708626304,0.16014505492953837,69.51705348723041,0.6384618453860007,0.022668986,-2.140940842149265,1.4979168915071392,-26.6424,3.5654838,15.173795,1.0059211
531589927593472768,22.491672024846498,67.61954865062573,2.8739125255069142,0.013268805,25.772172935457302,-9.41795818043108,-2.259574,2.1545997,13.611572,0.9327017
532398549675463040,19.844598905343357,69.84593731354707,0.2005816271257015,0.018602664,-0.40372852796149816,0.7864485588396695,-56.05146,2.3655758,14.443778,1.1999257
538998643096814976,15.821397228959349,75.59839063385567,0.8831873770606226,0.01719728,3.3139137038346203,0.19067207764926664,-68.287636,6.9559703,14.22407,0.99780345
555828042948856192,62.611281668425256,79.75648387775651,1.3385373579114463,0.013665141,-1.7620314792770155,-3.379610296463589,-52.329468,0.17044869,10.100284,1.0272392
559271644646551680,34.13652443655121,75.79206169940733,1.9102821409763797,0.0120801935,10.821868183897262,-7.536435236098917,-3.9702437,1.7674576,13.479624,0.9930277
572214305254924928,32.051799690990705,83.01797893552036,1.2140631301704183,0.012678376,8.934859201943432,-0.7083002487329161,-7.595828,1.914863,13.0625925,1.222824
790426921960658432,174.733438124623,48.81371958569936,1.6795343087655838,0.014208363,1.470817713732345,-31.217176173547777,-56.52073,2.0917454,13.348284,1.0223712
