wavelength_A,flux,error
4506.406431602904,1.7812662423625364e-15,4.3831208780776366e-17
4509.155242251249,1.8812176124462015e-15,4.490873064263489e-17
4511.904041202068,1.7969359283702673e-15,4.384297790653177e-17
4514.652828391095,1.799290891721871e-15,4.395388297434043e-17
4520.150367226719,1.8591720976862507e-15,4.442920411537055e-17
4522.8991187447955,1.9498933497436857e-15,4.5295477283672836e-17
4528.396585660191,1.968342150851358e-15,4.556274264831117e-17
4536.642694767633,1.87269667275506e-15,4.4580568241300405e-17
4539.391373208957,1.973816101272989e-15,4.558852090492077e-17
4542.140039245967,1.935980833585034e-15,4.5215306938704196e-17
4544.88869281443,1.8594814764702353e-15,4.443993430227659e-17
4547.637333850109,1.828743286089087e-15,4.4156088929440243e-17
4550.385962288775,1.7446948537110031e-15,4.317171753072254e-17
4553.134578066199,1.8559146207293474e-15,4.431909314094994e-17
4566.877464786948,1.8756168188407193e-15,4.453338916788283e-17
4575.123040774587,1.902388777446349e-15,4.464425783974454e-17
4577.871539711093,2.0103058571242305e-15,4.569925722788447e-17
4580.620025344248,1.8899615335607077e-15,4.4516623871227606e-17
4588.865401781672,1.84608289755233e-15,4.418443806339366e-17
4594.362251713051,2.003009303558345e-15,4.554450166144315e-17
4599.859046890555,1.9564135976134125e-15,4.691109667760936e-17
4602.607423786167,1.8536890416604368e-15,4.4189023952709655e-17
4605.355786800793,1.860325968318648e-15,4.445839035610387e-17
4608.104135870268,1.9085278604898115e-15,4.480545218007397e-17
4610.852470930428,1.925461107896609e-15,4.49486106743273e-17
4619.097391413455,1.7066603215222065e-15,4.2851744217452326e-17
4621.845669794803,1.6885006762869031e-15,4.273180964607704e-17
4630.09041870183,1.878711241955276e-15,4.4443904769216844e-17
4638.335036906443,1.881329632553476e-15,4.453537109263051e-17
4641.08321363039,1.877977499664717e-15,4.4608781717633364e-17
4646.579522677162,1.8236142898352256e-15,4.396318710187043e-17
4649.327654871752,1.903170588856665e-15,4.4730023234376486e-17
4652.075772094997,1.9347331540537282e-15,4.5171909735047214e-17
4660.320033295591,1.9876428553457313e-15,4.555950671775486e-17
4663.0680899924055,1.8861998602419513e-15,4.4617400939616167e-17
4665.816131397368,1.8790072799703414e-15,4.453802799675803e-17
4668.56415744639,1.826793204486271e-15,4.3962234189804766e-17
4671.312168075381,1.860986865775743e-15,4.452967678129369e-17
4682.304055109456,1.9191850172739283e-15,4.494658242746532e-17
4687.799904440332,1.9505413299483352e-15,4.5295328391162576e-17
4696.043559262506,2.6690463448192153e-15,5.199381713928229e-17
4701.539248947235,2.836228202234112e-15,5.327553018971076e-17
4704.287069538444,2.9985756191025547e-15,5.4715734354226836e-17
4709.782661898357,2.965448160535439e-15,5.452911248186752e-17
4712.530433538995,2.7205974052638224e-15,5.239249172475325e-17
4715.278188734716,2.279556666990928e-15,4.853406805283025e-17
4718.025927421498,2.113349744498321e-15,4.697699319392778e-17
4720.77364953532,1.9915353952548384e-15,4.581924804754141e-17
4723.521355012165,1.9029698420481656e-15,4.506028336574441e-17
4726.269043788025,1.956014433337019e-15,4.546841758870052e-17
4729.016715798888,1.878165964495481e-15,4.484972619518026e-17
4731.7643709807535,1.9415200055436033e-15,4.541240753506333e-17
