source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,bp_rp,ruwe
66809491897360896,56.728918631435576,24.796134519995736,7.406586641921977,0.01864788,19.30065031090105,0.020284966,-46.34158408595681,0.014834507,10.408444,0.83399963,1.0771662
66876596467931776,57.493140583588925,25.105670495329782,7.533728444357108,0.124690175,19.409193610428204,0.16725971,-47.91663424484297,0.088340044,17.568546,3.2861767,0.9537864
66939848447027584,57.07039222938601,25.21491968688357,7.358738230374514,0.030612484,18.11105149210825,0.048222587,-45.7244672361417,0.027914919,9.118056,0.6590395,1.2645075
66946140578461952,57.11710279276183,25.374233271412773,3.859363843235263,0.2245236,23.874582895605734,0.3849737,-37.37566115936827,0.22761443,17.891861,,1.1537564
68183125516472320,55.11009789752388,24.08976446247908,6.7126248163488205,0.040986046,18.54911495497002,0.0556573,-42.00945556771128,0.03542456,15.516793,2.635684,1.0801526
69814388455816960,56.20917356922093,24.91091026357742,7.4733806175867645,0.015080329,20.085431297811198,0.017434824,-48.023407865786695,0.011237728,12.985639,1.562665,0.82991743
69838131035001856,56.13412411806881,25.13659429380858,7.662160127462412,0.10171975,21.463357658961304,0.10641124,-48.07332552456981,0.08463865,17.42494,3.1727524,0.946606
69857235049588736,56.811777082442,25.371626043110563,7.473088690859399,0.018639917,19.5615504543579,0.024828209,-45.93780481345616,0.016755968,11.425433,1.0868158,0.96752083
69911867033651200,56.25512663573019,25.351427914366585,7.338951516005683,0.0935944,19.72096734544033,0.09867371,-46.16514955455619,0.07821704,17.140594,3.1177254,1.0328075
64956127609659008,56.45578142319428,23.142873769171167,7.620617578753752,0.0667985,21.004832827248883,0.0870306,-45.22986172492296,0.053000037,16.65293,2.856411,1.0455467
64960663095015680,56.73798824228322,23.25047049143303,7.384762820159983,0.027009666,20.41595636540456,0.030640602,-46.05522995907874,0.021909427,14.486368,2.2120152,1.0136526
64980278208557696,56.667776381106805,23.49753520641864,7.361204841283511,0.0162757,16.022889853821308,0.019232221,-46.94145136941275,0.013513229,11.961676,1.419446,1.227622
64988322684358144,57.09464904982035,23.461746193162423,7.509023760722854,0.075521074,20.586114440560067,0.08276335,-45.14237539307773,0.064756274,16.84718,3.1534615,0.9564138
65010519075247616,56.84458758907592,23.73506530393574,7.481431550014758,0.05813675,20.220945081172403,0.06310185,-45.79199528013908,0.045618996,16.342907,2.9733076,0.91359335
65133423858808704,55.58044944033367,23.53157121427341,4.706710526022411,0.06723206,29.117172574045213,0.072918735,-50.07708245646212,0.052323356,16.515776,2.4391298,1.0371101
65162492198224768,56.285083015982494,23.416768795341117,7.462238224855825,0.13638216,20.62067712169717,0.18898007,-46.40973690595329,0.11124432,17.780386,3.2430534,0.9456038
65208396808627840,56.92276375783222,23.97172758846156,7.3675798561772385,0.01742896,20.52465570040364,0.020008793,-45.03220218366824,0.013694794,13.007188,1.5474539,1.0548341
65284469269256704,56.42449682534324,24.43131680345144,7.374518162509229,0.019830715,20.51139814322395,0.025520446,-44.71388534229041,0.015254843,11.090695,1.0036373,0.93806535
65299965511216384,56.16515315807857,24.52875146114693,7.422471130114677,0.04137065,19.99497293917839,0.055803344,-46.24616712348573,0.04196828,15.661935,2.7471676,1.133611
66451429065390080,57.37428421162854,23.648515417234574,7.4006288091952,0.093945585,19.230632867310945,0.12436848,-46.265249340902585,0.07364942,16.797077,3.176795,1.3766471
66469742806047744,57.91338206199028,23.854915222382797,7.570281067984224,0.08894464,18.862964293747872,0.10885134,-46.42894998144151,0.07064051,17.095089,3.3207054,1.055996
66480944080770176,57.82037107284832,23.826399611095383,7.332011141563543,0.017303022,19.84005887000616,0.021188576,-46.76124451832967,0.012711211,12.090216,1.2307539,1.1693642
66507469798631808,57.491988012399965,23.84848726390722,7.389021187429237,0.038253613,18.377840455207256,0.045998238,-45.870328430863225,0.025840128,6.806421,0.05533743,0.9739202
66517468482370304,57.07140351416555,23.890150538515897,7.288929036654956,0.015746474,17.88603537123723,0.018114332,-45.49537923971175,0.012060741,10.245731,0.79774,0.8990129
66536331978799616,57.73930403705872,24.10836898081129,7.283209392082528,0.03453801,19.00204493245024,0.03809677,-44.09657262139724,0.024350328,15.43928,2.5498629,1.0341716
66539252556578816,57.52114270787197,24.12375084194353,7.422949703786111,0.016218755,18.32622398983664,0.020270934,-46.97900933587258,0.012245346,13.446994,1.7277517,1.0460765
66714418501518848,56.87239647545671,24.11411246127916,7.311236732528621,0.095931165,20.936026699698907,0.1294728,-44.53787427995938,0.08944689,16.843014,2.087882,0.9165302
66719194505127168,57.14795709917132,24.200692552456047,7.210367345445619,0.11553316,20.715969900055256,0.18965948,-45.71541499343871,0.102322735,17.41301,3.2321148,1.0471992
66742765285619584,56.96235820156938,24.505016189025188,7.355850981343791,0.037125397,18.640018588177448,0.04339118,-45.03502657120565,0.03257628,15.015844,2.4399347,1.1241056
66759773356036992,57.42996817987875,24.66276377252895,6.620640971826486,0.19689247,17.952987661522823,0.24315314,-42.83639152140508,0.1473117,18.55742,3.4543552,0.9246141
66779358406877568,57.25420132319898,24.90260777619421,7.629451775111978,0.047509544,20.28361932283305,0.056530125,-47.39279179600212,0.043659437,15.694813,2.7941723,1.0742036
66799768088857856,56.52886446572594,24.562605127900447,7.375676434135071,0.016680803,19.40326285830028,0.02380375,-46.97160287418177,0.013827605,12.692504,1.4467468,1.0467386
66832100605159424,57.07381062715844,25.04764063408678,7.499269077311336,0.019107254,19.516684921075115,0.02406022,-47.057326027126166,0.01610001,10.744773,0.91848373,1.3372483
66846291177113088,56.83687734919407,25.08656572476833,7.256440119595136,0.031353235,18.65864663618749,0.03260498,-45.977086468875946,0.029459007,14.673388,2.3138905,1.005088
68167835432980480,55.36208894086606,24.0171827154947,7.331133587575553,0.046636347,20.348207602315583,0.06005212,-45.02352676277764,0.042940486,15.505199,3.0001554,1.1819943
68261946756899456,55.64160932043429,24.18338381629725,7.486610378982209,0.12179756,21.322857580850933,0.13737822,-43.9430880244945,0.10301351,17.688309,3.3666992,1.0890057
68279225408437888,55.46464413369849,24.32411786029426,7.161844786532234,0.2455869,19.821034019449485,0.2857105,-43.5780780221648,0.22346476,18.960083,3.6220531,1.0075848
68314414077327744,55.80453808024451,24.655242876769755,7.217567238529469,0.032048956,20.551216953824404,0.03465985,-43.95459477600215,0.025788315,14.889832,2.432414,1.0124867
68367190635351936,55.63011375428247,24.822480219877267,7.376373066555206,0.09368312,20.141859639629043,0.11398238,-45.80907314562114,0.0778471,17.305487,3.210987,1.0256048
68390830135333504,55.50015912504816,25.02960217166121,7.25899117883176,0.061878096,19.93211124667289,0.07609997,-45.03756657385279,0.04992074,15.981778,2.8222551,1.0519222
69812945346809344,56.2865856843926,24.84194865005806,7.377864703423147,0.07577354,20.86138532272807,0.26306668,-45.36497091661168,0.12899776,15.99179,2.612996,1.1523504
69812945346809600,56.29068291043696,24.839057004118636,7.222157170572348,0.055079572,20.218136384021552,0.06800887,-46.12398123648605,0.043639757,5.6404076,-0.08046627,0.89882505
69823940463098112,56.11334731433767,24.8449545392848,7.49971282732213,0.17213874,20.833615795268948,0.2119738,-47.790813365486265,0.13709797,18.244398,3.1903744,1.0718635
69847610026687104,56.614070394987166,25.13533113169354,7.435385667487052,0.020255685,20.86626267854035,0.020950142,-45.53996049628101,0.016101887,10.402031,0.8369837,1.0625377
69877163697813248,55.94994861466845,25.05300565392932,7.482215142708712,0.019924905,20.977326174300583,0.02610037,-46.051783609112135,0.018499218,13.9155445,1.9273453,1.1381932
69898294936767488,55.654025634157705,25.23250873853018,7.335305240582374,0.12529974,19.838197493850103,0.13990936,-44.48416981759517,0.10035598,17.410069,3.217619,1.056955
64127881818726400,57.21023815865205,22.741499471337367,6.987704998321721,0.3545764,20.63035008723161,0.42716676,-40.82419998203805,0.2507619,18.939283,3.2447796,1.0301303
64795289673433728,56.557800866024586,22.70530804048819,7.446592878019465,0.07163346,19.323375340959032,0.076803684,-46.23261997050603,0.055955417,16.55351,3.1778345,0.97679853
64798691287540224,56.41633572294943,22.694265149860293,7.291631614082201,0.031539224,19.83037261193913,0.03537454,-44.158154915313965,0.026671257,7.800061,0.25158405,0.8843448
64933037865353600,57.11090286985593,23.19142582636477,11.078582774362635,0.041317984,27.71130276870969,0.050147973,-41.87238947446693,0.03584161,15.621692,3.411294,1.0804164
64943758103791104,57.38580185574098,23.41124239957272,7.488137995795465,0.06682858,20.3612167607074,0.07653795,-45.12416162836422,0.052803833,16.382866,3.1140919,1.1180046
64971933089093760,56.53493394536181,23.3473212122962,7.388568334356815,0.015051717,19.54291585018702,0.01882543,-45.24685764776344,0.013102093,13.21777,1.6409626,1.0232012
64987876007763968,57.06355849715922,23.434685520365303,7.353462097116693,0.07306821,18.67680196333135,0.07998351,-45.76653225878188,0.06677032,16.418585,2.8655157,1.0564281
64997187496822912,57.25484893390647,23.637477098863307,7.406563177256344,0.15276346,19.64784256494785,0.1728733,-45.61113132238155,0.11567833,17.813745,3.2330704,0.8294257
64999558318784768,57.057450573687056,23.632990088333862,7.437404133116667,0.05842575,20.121801104173304,0.06002424,-45.97765650888577,0.048582457,15.923727,2.796442,1.0796728
65014195567317504,57.03323531524461,23.739708845865792,7.607866490051984,0.053744268,19.47968172660324,0.057573028,-46.64789860885492,0.041790597,15.997229,2.7870903,1.0254738
65056526764528128,55.93744520454143,23.05569426870465,7.183729162793427,0.037428692,20.21799379712614,0.044520486,-44.39095671123844,0.032091554,15.538341,2.6872349,1.0226176
65072435323295872,56.04683380132059,23.37911934604633,7.58020870179761,0.019846452,22.039851021011096,0.025532711,-46.63903879701039,0.016734917,11.193929,1.0334635,1.00204
65079788307324672,55.651179029374646,23.36783880666926,7.456015960593475,0.07108709,19.555682528777616,0.064785615,-43.92896916132491,0.058681395,16.140701,2.8447046,1.0383351
65134592089910656,55.536924227074216,23.58789591935753,7.259168619515059,0.029539676,19.04030741626996,0.03303879,-44.24965803381016,0.023876192,14.803357,2.349576,1.1159865
65151531440914560,55.41503159545681,23.762883513854284,7.582046291334272,0.021357648,22.103628080665608,0.026029019,-46.89623639600777,0.015876587,13.867477,1.8860197,1.0402107
65156891560085504,55.609551265925255,23.86060771230318,7.238355792828112,0.10821099,21.47914794802953,0.14001355,-44.34702859826589,0.09327433,17.641811,3.3021965,1.0018151
65161560188203776,56.24788981635665,23.354879829583545,8.093948459864036,0.123051055,22.547410052943484,0.1581903,-51.03959845121484,0.09600938,17.538729,3.3679142,0.9371447
65163110673516928,56.24181931752337,23.408471301585465,7.4255680209980675,0.06269569,18.802964800017666,0.08106922,-44.67446134102455,0.052099824,16.323061,2.951087,1.0671307
65264506261240448,55.83802446730886,24.18570143772121,7.5405934166305375,0.097846955,19.330017856024007,0.10170716,-45.375585014003214,0.07397067,17.445004,3.12286,1.0160483
65285633203088768,56.11465917614148,24.23791108150932,8.021474196031225,0.101270795,22.494818782197957,0.10269347,-49.18023095887423,0.08201182,16.799587,3.1408844,1.3074578
65677506019076224,57.67951149520805,23.332013611472316,7.273865469453809,0.17499055,19.147023737008404,0.20393333,-45.51685953734932,0.13162576,18.279741,3.3798409,0.99132437
66445038154189952,57.79958344537178,23.74521180500478,7.360262849437637,0.12483405,18.659365680315418,0.16002807,-45.62419376502525,0.08270442,17.512774,3.1788692,0.9986065
66452769091505024,57.4599241158141,23.705388529695107,7.208992297855638,0.020567656,19.586708265427436,0.02696684,-44.02362241603657,0.015924485,11.35299,1.0198593,1.1626065
66460225158376192,57.552561036719965,23.8134127071611,7.440036984242798,0.13064224,19.48863478188771,0.18912283,-46.437842518425406,0.09083983,17.770643,3.4066734,1.0642482
66474450090138496,58.30551209283792,23.92885737299431,8.426296285987577,0.014729941,10.31715161187234,0.018065887,-47.004427273004815,0.010842521,12.567125,1.504283,1.0315516
66566946505629440,57.644175638875446,24.507572021342792,7.217253321624427,0.017900186,19.843612051501747,0.019563891,-45.04069139111231,0.015265566,12.286877,1.2707729,1.0799271
66570176320196352,58.34039474592362,24.057257605370506,6.050636202026878,0.13417384,11.96721864065626,0.15496363,-39.29834789260634,0.09700975,17.529322,3.2980862,1.1894871
66570554277316992,58.34887161450551,24.06483661401473,7.264549191017467,0.022204397,19.43292773085072,0.026587753,-45.30034146560551,0.017341685,11.173697,0.99782753,1.1799468
66729021390315904,56.789309152832566,24.259489450443997,7.833640432074027,0.19645627,18.7083680264338,0.25867254,-44.98238317055792,0.16630054,17.858953,3.257038,1.1386613
66733763034205696,56.78401518543688,24.306630324930296,7.383106353077731,0.05705579,21.055021775947186,0.07287903,-47.460814017984816,0.052208103,15.690887,2.7416039,1.1348422
66745170467302656,57.296064164609405,24.347399016105328,7.333918726452952,0.042854734,20.412294770494363,0.05467338,-45.02321719830596,0.035474032,16.013287,2.8443222,1.0396141
66754241438299520,57.55177538411496,24.532726387836213,7.223150189887358,0.016751178,19.107476326659604,0.01892343,-45.534887888264535,0.013003883,12.7328415,1.4336271,1.031239
66785504503382528,56.46297350545709,24.436236707935745,7.209794353551507,0.20679016,18.42770452911397,0.3071217,-46.40663934106374,0.17059079,18.111868,2.7649364,0.948428
66800244832257280,56.523814101890245,24.613683357394308,7.347148990756307,0.10306942,21.35536428162813,0.1317843,-45.16090854605797,0.09270173,17.224361,3.1212378,1.009063
66801623517294848,56.54154704207585,24.67370493539722,7.534029917537035,0.1214605,16.744196797046282,0.57812846,-43.54263554160482,0.3185911,16.357914,,0.7540753
66808869124393600,56.65748307121974,24.747477728499646,7.632741644567266,0.015386245,20.422639395318274,0.01794227,-47.62659983841286,0.0128416065,11.587448,1.1021786,0.80998343
66946140577985408,57.11741905493532,25.373694243999736,3.782266360194691,0.023167541,23.619840847692338,0.034015074,-36.8615024693074,0.018035231,11.601708,0.8357763,1.1968577
68263145050803840,55.501624542599785,24.170060282479188,7.054724665871137,0.22034067,21.136895741063924,0.28820547,-45.90526717529031,0.20738934,18.561972,3.7866192,1.0482017
68303728198686080,56.07950023047157,24.5882578307589,7.293191575999419,0.05885268,19.37628790992076,0.07326407,-45.97903948741636,0.050253753,16.39733,2.9260788,1.028139
68323966084583680,55.80058954738461,24.745746758247314,7.278881418037203,0.04321329,19.59711686499867,0.05361414,-46.91534249809131,0.03816795,15.649356,2.963293,1.1202147
69834282744302208,56.26209890464936,25.08865176265765,7.392752847218599,0.078041255,20.68709891680141,0.08032427,-45.78757340549822,0.059337232,16.973806,3.1722374,0.87161964
69872044096705664,56.496515250865976,25.39839015777669,7.412431557949202,0.034260195,20.318909900230626,0.03532415,-45.41323411860892,0.025309471,8.016677,0.27722025,1.3044506
69878503727603072,56.00959167317704,25.06475519189276,7.472112695373374,0.026407745,20.52584151103505,0.033756092,-44.50217440357429,0.02496152,14.705767,2.3262224,1.0198548
64879402312818944,56.21358052689102,23.26872443224326,7.394624876379964,0.018698333,20.545926181047776,0.022892917,-44.30031551839597,0.016449539,8.886077,0.547925,0.9805125
64884624994048256,56.89500778235771,22.801125159997,7.307114829720655,0.04966351,20.063807137477315,0.060456045,-44.55267649851964,0.038488965,16.003756,2.8412933,1.0177438
64889229199044096,57.14669051671128,22.894908085791283,6.787533394607508,0.26037377,18.95352870613527,0.34195358,-47.155758784136495,0.19939707,18.549252,4.218689,1.0825942
64895139073954944,57.02435006099223,23.0339500921625,7.309302082629353,0.031006156,19.2931143879856,0.038238708,-44.9977707846188,0.024521362,15.133998,2.5159779,1.1005108
64900739711320960,56.91586191032635,23.00110222643323,7.46137150586521,0.097947486,18.68608706268651,0.13129589,-45.00641029139872,0.08176051,17.231815,3.0772476,1.0069556
64916751349465856,57.24294597152945,23.09402124719942,7.38945455734106,0.033159323,20.627002035060737,0.040310703,-46.77767940688765,0.026018068,15.26213,2.5175905,1.0955359
64960628735279232,56.71065598955907,23.238999951961915,6.566669588716607,0.016544817,18.08248463256461,0.020181732,-40.430133671670696,0.013743863,9.784797,0.7396021,0.81172436
64977499366701568,56.6567401491812,23.407993715733515,4.584104813106562,0.082248405,10.950427931403276,0.10286763,-35.04051613798913,0.066089846,16.962265,3.038249,1.1568353
64984951133439232,56.552852464053856,23.587012648241203,7.280859159894756,0.09170236,20.85878320088261,0.09618676,-44.73620178028239,0.06820962,17.09217,3.2278833,1.0779377
65000863988835200,57.03735109356826,23.706329978281527,7.548655100367121,0.0839179,20.935367912891877,0.089493304,-47.27674284468649,0.06577417,16.795107,3.0857983,1.0614438
65018417518780672,56.88192236009528,23.87181815563443,7.33883323931341,0.086343035,19.272619406218368,0.09804622,-46.356623741699735,0.0698245,16.862331,3.0882645,1.1373919
65038281743395584,55.71537887938673,23.145328961490375,7.319003731392653,0.07520478,19.91290055599684,0.08540685,-43.60728849473782,0.05980935,16.831034,3.3351288,0.9722538
65268075377736832,56.29096988931713,24.075625570719893,7.848492136112169,0.21502659,20.143372468808607,0.2110501,-45.19917152703699,0.15780506,18.224564,2.9212418,0.9022444
65272817023559040,56.09705800204935,24.132377233709853,7.25107773889799,0.037444804,20.325850542233443,0.039259054,-47.786933718396135,0.029576976,14.205825,1.393754,0.99422127
65280036863012864,56.48794486728435,24.350095711640893,7.1052667579658895,0.12849955,19.17547678034964,0.16937177,-43.77841323432392,0.099577785,17.349085,3.3146582,0.9913123
65294429297360000,56.28626598076574,24.40248339926305,7.630577007053228,0.28794456,20.19907778207758,0.37511978,-43.28563421056333,0.251498,18.82252,2.8400517,0.99765116
65297251091930624,56.333272927295575,24.47333141898755,7.337793941106909,0.07710426,20.589522430997057,0.10321721,-44.03912568448305,0.060413625,16.519524,3.0402288,1.0265754
66489259137570816,57.85177827355964,24.087172363395556,7.47403630098569,0.01710725,19.14041254467395,0.018889673,-45.078411978289786,0.012871299,12.779283,1.4697065,1.1050173
66525096340629504,57.32023694404039,24.016437901014108,7.252854129386475,0.19911686,17.882195607542585,0.22659229,-45.19747501870983,0.1214309,17.689888,,0.9734136
66745754582838272,57.36500889975356,24.403636922425783,7.403613021258438,0.06536394,19.23342251807069,0.06940505,-44.35961797471904,0.046497032,16.6729,3.0494738,1.0273799
66782931820393216,56.75128246811272,24.473410211106103,7.51823295054606,0.11887933,19.241254857364886,0.16379926,-44.78725340723068,0.10313216,16.98477,3.1241493,1.1269342
66791659193405952,56.941383283337046,24.633524455345714,7.560485614137077,0.08593996,18.290355820768703,0.09542781,-45.16310974427681,0.079129286,16.691021,3.2024813,1.1355588
66839591028151552,56.7542355505098,24.98246752413848,6.141568159980838,0.08141802,17.91179065500429,0.076419674,-38.40059329163031,0.056759644,16.414059,3.1173477,1.1518043
66886011036187392,58.00692191346169,25.024623815074253,7.57156755425043,0.07357302,18.57931969799805,0.09400867,-46.9529738677311,0.06575896,16.50337,2.9461164,1.1009638
68161921261591808,55.42678496717424,23.91569712567689,7.085902986522752,0.25720635,18.22029956273651,0.33688465,-46.05856063521112,0.20276959,18.5983,3.4398403,1.0830735
68364682374473856,55.46807003724569,24.69915943227329,8.072320722652362,0.091608085,21.97554857431642,0.102736875,-49.14269146536412,0.07518915,17.172848,3.220149,0.98814744
69824249700740736,56.10294132042099,24.86465691386409,7.340436243227127,0.067634024,20.013629175211577,0.08161486,-47.632589144591954,0.049457304,15.921976,3.0221949,1.2340636
69829541100441600,55.98635194866267,24.99332425780092,7.489878731778486,0.03582036,21.268953201729552,0.049868528,-45.12454657473461,0.031848103,15.050903,2.4658098,1.0688877
69864313154046592,56.31516777309061,25.289706855828115,7.357267393115775,0.13867316,19.15259332187381,0.15201262,-47.94546030189541,0.11442714,17.267029,1.7593756,1.2041953
69894962042148096,55.67556599462249,25.19670128433248,7.529091809216199,0.13391635,20.80471927227085,0.16649804,-47.20535047371144,0.11256663,17.730902,3.432047,0.927768
64808483812941440,56.64507578819239,22.935281042623288,7.2607543201303235,0.023177821,19.45079799157423,0.026987115,-45.27898452661234,0.020895539,14.011793,1.9754066,1.1200577
64857721317916032,56.48745217516747,23.02458156964888,7.389054111887702,0.083187446,20.838575638732895,0.087808765,-46.31017377392607,0.060053848,16.504587,3.0125027,1.125552
64894623677888640,56.970373065713645,22.99259933079853,7.171703349203403,0.056594666,17.45843291565993,0.08433134,-44.84198072234931,0.045969356,16.176619,3.1197958,1.0359801
64917094946846848,57.274755692608174,23.105917656349703,7.430479853340606,0.055344395,18.89321440089389,0.06847556,-46.58328631284021,0.04578208,16.074583,2.8367338,1.1603554
64924413571101952,57.485491827507374,23.21843142395095,6.921465300774905,0.017078437,18.921303017911203,0.019966297,-43.200525582216834,0.013236863,10.138832,0.77880955,1.0655763
64927368508592512,57.52090986726331,23.304637841703407,7.370344183553121,0.11851368,19.019871912126003,0.12838885,-46.8526775047032,0.09045688,17.534443,3.216154,0.99089795
64971177174850304,56.54194518314664,23.339791180056476,8.18592379280657,0.018085033,21.08201982986673,0.026298441,-49.85086216733037,0.015054869,9.99517,0.7957506,1.0064452
65129506848731136,55.67669619215472,23.502637215949303,8.309649468736074,0.015397128,22.295339381875124,0.015808612,-50.837766852324926,0.011479506,12.169894,1.3467989,0.995228
65179946945247488,56.087034239879095,23.56092855087351,7.372910720374971,0.042416297,19.28602141734942,0.062154878,-46.30352599636022,0.03651717,15.793812,2.7235603,1.0418881
65184894747573376,55.90468213861298,23.642095008724848,7.380512084447238,0.0614245,19.871268352271496,0.077629685,-44.6156897748046,0.051787585,15.929374,3.057953,1.1792295
65221487868870784,56.46524526083272,24.03867637774549,7.295877939593721,0.034636375,19.8061014454413,0.036550045,-45.00296374339572,0.025210094,7.8336287,0.2657609,1.3362249
65233788655261568,55.89349233390916,23.761713579644525,7.27281753089127,0.029543715,22.96594039164058,0.037338458,-47.11639672043164,0.025841212,11.201932,1.057806,1.3708965
65254885534508672,55.674440494307696,24.004169380506745,7.361057342556959,0.06261922,19.45472846866403,0.08122334,-46.510573037379245,0.05345175,16.582888,2.9095945,1.0475366
65292268929825408,56.112090967849646,24.40864542139289,7.176701000098328,0.029531645,20.199761658090104,0.03621974,-43.419547832495866,0.025287518,15.011795,2.3948364,1.0468746
66522381924952704,57.02772402473882,24.001720385327307,7.189384900282409,0.05957135,19.080368487026863,0.07990885,-44.48204907370185,0.051117804,16.501642,2.957158,1.0318178
66523893753437824,57.1091158768964,24.048182417276895,7.419126279193348,0.017497888,19.673447078688287,0.023574661,-46.25819665857012,0.013016202,9.903484,0.7340889,0.8739928
66546742979468416,57.92638266259304,24.361311807427377,7.336717461362355,0.06703637,19.79467123420374,0.07647202,-44.48816979392952,0.04783228,16.63125,2.9188995,0.99140495
66648001127514368,58.18023060080065,24.466110780522413,7.329962061772594,0.07383415,18.086389860928332,0.098427474,-44.6909379196907,0.058897495,16.8203,3.043069,1.0686117
66657828012449536,57.86623675602798,24.563394872185903,3.2292410860925607,0.021270178,12.779699880658317,0.027625268,-37.71893603733173,0.016980583,11.500051,0.7313347,1.2360624
66727234683931520,56.76502117317897,24.15948737687093,7.276889102352219,0.021857217,19.33333344078208,0.027407184,-44.72484181110621,0.020201921,13.826407,1.8952541,1.031376
66740497542906368,56.88397566646314,24.40493750874421,7.580216981202935,0.10743892,19.454855978660017,0.13374068,-46.58009288982839,0.08719092,17.043259,3.0123444,1.060084
66779564565300224,57.34143853206736,24.911869279534624,7.397308082411872,0.07127445,20.535736201611773,0.09690056,-45.84534167733388,0.060385752,16.700275,2.973466,1.0642352
66783099321711360,56.728728157066,24.466451174674035,7.100903113019547,0.19684431,20.77915960875575,0.27226695,-45.94510626335568,0.17692429,18.483587,2.9428616,0.86404675
66786505232432512,56.51218035590119,24.527697326214305,7.423127367767808,0.035905674,19.582296508324045,0.04518582,-44.877584847283686,0.028640086,6.4252644,-0.01687336,0.78916544
66786951909028736,56.60060394169888,24.503410953744226,7.517992731860465,0.15060592,21.752897216758257,0.21846423,-44.9391300037184,0.12809238,18.101824,3.0770836,1.0424516
66797019312337024,56.79259218176623,24.72634997514475,3.6376095821778582,0.09837772,20.63487512774537,0.10470049,-48.02785916307914,0.07701541,17.533087,2.8907452,0.96843034
66798526845337344,56.47976397387461,24.554604059172803,7.3551891416930175,0.024002949,19.533204676406434,0.03228313,-45.55090168896121,0.019224782,13.832768,1.7650719,1.2913687
66942910762588928,57.06457646223445,25.243313086602917,6.855480925324777,0.080561504,19.155874667958145,0.10532243,-42.05680654783247,0.06832946,17.047014,3.03438,0.9985963
66960262430594816,57.57373154236856,25.37936374386112,7.23941620088313,0.03129381,19.34775319788397,0.028891403,-45.86003924563756,0.022539066,9.52466,0.679121,1.0734888
68186114813689344,55.251691989287046,24.22626696033306,7.24926740919001,0.08166509,20.668062497077784,0.11154914,-44.92118727245915,0.07711072,17.018175,3.180622,1.0101063
68310561489710336,55.729745748660456,24.492868817275667,7.270583160634106,0.021176837,21.20960169235345,0.020013254,-45.11720953111689,0.015567854,9.3706045,0.6564312,1.0204512
68322145018429952,56.05809868574246,24.779195241070116,7.33309960496548,0.016678132,20.641313656639063,0.024786549,-45.23559883830963,0.014229601,10.600085,0.88736725,0.97184104
68327402058399232,55.86760937923613,24.891795944870776,7.397119658177524,0.050215777,20.93307748939296,0.07417443,-45.634432777707325,0.045496296,15.965781,2.7951956,1.0600492
68383404135923072,55.44356919100582,24.92571292515075,7.425930264335447,0.16729438,14.165186094137438,0.19417846,-46.2864638036842,0.14706063,18.05342,3.1732082,1.0084248
69834866859848192,56.325703284283655,25.099341098152607,7.43807721394236,0.017500846,20.86351880164022,0.01782212,-46.2940528962849,0.013483973,13.570004,1.78121,1.0589367
69837134602589952,56.21473010374198,25.08777464661099,7.1556032681894095,0.08404761,19.55084149734169,0.08494754,-45.85813750178682,0.06611428,16.97633,3.1792479,1.0292149
69922346753650176,56.51309738125529,25.54460606813305,4.145505055823025,0.017945452,20.900593797285826,0.021357782,-36.81100876576619,0.013492467,10.583856,0.73706627,1.0876539
69948253997063424,56.94524283764543,25.38549346832899,7.200978496689324,0.02851277,19.422889821125843,0.033697005,-45.7770402267978,0.020342307,8.26957,0.34359264,0.82473665
64884899871954176,56.865181439470696,22.83130837805527,6.401527889758189,0.05443881,17.084236998948516,0.06569406,-39.394881879189725,0.042941738,16.08691,2.7458286,1.113596
64922283267331968,57.3013765497648,23.228140474524007,7.450991731973961,0.018298406,19.72943202770937,0.020170998,-46.0451440559743,0.014120278,13.63343,1.8176136,1.1251582
64988803720689408,57.085813664095504,23.51687667697139,7.206584546538967,0.15694188,19.379611669304243,0.17754592,-44.93597341377126,0.13510184,17.757591,3.3266983,1.0376607
64998905483757568,57.082701624279416,23.603137970026417,7.327464562394925,0.037981857,20.807873955640147,0.036718085,-44.44900236993458,0.027520703,15.042486,2.4323664,0.97364295
65120470237460480,55.34580150775589,23.48673483571187,7.480111658668807,0.017506294,21.626674943484065,0.017876578,-45.324354884444176,0.013660543,9.069493,0.5979481,0.98665714
65173620458875008,56.462718551320094,23.62127834719625,7.224087278284057,0.11069285,20.374159257125207,0.13445398,-44.819773567344086,0.10781323,16.997486,2.724594,0.98196167
65188090203295744,56.27211037045957,23.70246592516979,7.47060055813846,0.019710807,19.74960133387602,0.022846967,-46.40107117413503,0.016473966,8.888269,0.5366392,1.1877493
65201039527567232,56.51159600199895,23.73718212047578,7.425795986386205,0.016195484,19.495712257918264,0.01696212,-44.25712868823951,0.0127769075,12.133683,1.7130537,1.0954742
65217326044027392,56.52529124318867,23.97184934749192,7.797066786893609,0.19576135,19.115988612794247,0.2077666,-45.664066536947,0.14791894,18.280434,2.5997887,0.94900244
65232066371441792,55.9155727826314,23.69221985705829,7.244614096975412,0.13935013,19.969143551789717,0.19076408,-45.53035596799632,0.12861155,17.853973,3.311489,0.9533538
65240690665952768,56.061097759171446,23.827679877436637,6.499034891207707,0.20299996,17.337962605327522,0.2327763,-39.549016572130725,0.16551618,18.203392,3.5531712,1.1487523
