SOURCE_ID,ra,dec,parallax,parallax_error,phot_g_mean_mag,bp_rp,dist_pc
1620288030303792640,222.92967521371995,63.08879012870586,11.985358972256137,0.011014247,9.587538,0.8330183,83.43513133939608
1621357889477121920,240.8413278201993,55.18135728414876,10.665234636513176,0.016986394,8.497114,0.63529205,93.76258789248106
1636837123410776704,254.09978241940604,68.02633462926423,18.925763520912053,0.013396859,8.547218,0.82318974,52.83802679321489
1642036851337747072,242.41507633016167,65.82798481228245,14.782047710888095,0.009151822,9.064981,0.87654686,67.64962605711416
1653185486926274048,243.70930279260384,70.92838910388362,24.915646761920048,0.014912521,7.6680923,0.8658948,40.1354221126764
1661173816859019264,209.63043704597465,61.19414229462623,10.700955279325203,0.010971952,9.681614,0.8618555,93.44960089049727
1665940268484708608,205.3751308760463,64.8223575898566,14.201624094089258,0.03735341,5.835414,0.09483814,70.41448170820138
1671814512435428608,209.33455064686504,66.98203552717797,12.671604867334128,0.011519514,9.435362,0.8717623,78.91660215651765
1671894811143842688,209.9489684971271,67.03759070706543,11.533119144164628,0.013315336,8.750662,0.6725149,86.70681257168548
1677099796109912960,193.7367481084707,63.926856352450095,10.509862202962195,0.012497935,8.923765,0.8582802,95.14872609063808
1685621183024502528,198.28976237240343,68.97988314306355,10.132701561972866,0.015812209,8.311728,0.6017084,98.69036346169631
1686159806283366272,197.41063070256965,70.46362141661311,15.165215031118297,0.010015339,9.823085,0.98300457,65.94037723487915
1691535692293335680,192.40481935678756,74.2161096705178,13.36913610084395,0.01226977,8.868869,0.8112631,74.79914876002147
1691834278419724800,196.3432719609632,75.11464229279973,13.16330722328114,0.024972001,9.772783,0.99752235,75.96875033284651
1711722038584395008,206.1451474619714,73.62717986022491,13.935143887144779,0.2782294,9.40919,1.0403576,71.76101001170886
1712527263348767488,203.71627974027726,74.5003094322101,25.385644405380052,0.026018232,9.38406,1.3353262,39.39234253939471
1713063859382524544,206.86342598031516,75.58580350086508,10.659120588550104,0.02442371,8.133964,0.63496685,93.81636990524224
1715072529686663296,207.35451900511717,78.2092121032496,13.346708387648391,0.013364785,9.752674,1.0745735,74.9248407139428
1722385725122129408,222.59114289786373,82.51094591962678,22.903042301528586,0.049606178,5.457237,0.8851385,43.66232166166232
1727877167227120128,262.7029354484284,86.9680905441255,20.7160171943262,0.08419035,5.7378635,0.2867546,48.27182709009745
1736965554247359232,316.98634145174384,7.43289239147905,26.449315860306072,0.024525307,7.8519816,0.87023497,37.80816128785979
1738045485120497792,315.336834286984,8.314864157486278,20.19232387513,0.061326817,9.6708355,1.2074137,49.523769833726575
1738686397319934848,320.08734781308596,5.691226718785112,19.069074516870657,0.016667524,9.45105,1.1029596,52.440929900152575
1760316677257596288,316.4526319955163,15.326861833418779,21.33913281406138,0.03589326,6.526107,0.64061975,46.862260463604784
1765674116382219136,327.05906649542675,11.177901058717831,10.183420100832171,0.027694192,8.053427,0.592288,98.19883596064959
1768843969749629824,327.9407485745978,13.840564950215734,11.375384874330495,0.019126607,9.606694,0.76558876,87.90911349791632
1769924725255921408,323.59787796374974,12.256194823901483,15.189039683934979,0.02762535,7.933772,0.66464996,65.83694695706615
1781034568700352000,329.0663814483742,20.83001413395127,18.353983981865973,0.014782945,9.9696,1.1855516,54.48408372743574
1782424832434093696,330.2753672984086,21.679553128761263,11.926711840963925,0.02389222,8.101357,0.92027855,83.84540628921401
1871285609858813440,315.247467670474,36.20511527749379,17.140124462419404,0.01391917,9.72845,1.0887947,58.34263352010955
1873073175244118784,315.02594408686326,40.069067417758205,66.5535331063445,0.07217281,9.396831,2.2391472,15.025498321811419
1874179902406004480,339.0512587899426,21.70651186920117,10.245625791738474,0.18874334,8.563968,0.7369623,97.60262772883493
