phase,rv_keplerian_m_s,rv_circular_m_s
0.5225375626043406,-202.94802700802506,-202.94802700802506
0.5242070116861436,-202.6333797861407,-202.6333797861407
0.5258764607679466,-202.29643727567344,-202.29643727567344
0.5275459098497496,-201.93723654963924,-201.93723654963924
0.5292153589315526,-201.5558171300746,-201.5558171300746
0.5308848080133556,-201.15222098368832,-201.15222098368832
0.5325542570951586,-200.72649251724377,-200.72649251724377
0.5342237061769616,-200.27867857267307,-200.27867857267307
0.5358931552587646,-199.8088284219231,-199.8088284219231
0.5375626043405676,-199.31699376153426,-199.31699376153426
0.5392320534223707,-198.8032287069523,-198.8032287069523
0.5409015025041737,-198.26758978657443,-198.26758978657443
0.5425709515859767,-197.71013593552925,-197.71013593552925
0.5442404006677797,-197.13092848919246,-197.13092848919246
0.5459098497495827,-196.53003117643823,-196.53003117643823
0.5475792988313857,-195.90751011262728,-195.90751011262728
0.5492487479131887,-195.26343379233236,-195.26343379233236
0.5509181969949917,-194.59787308180185,-194.59787308180185
0.5525876460767947,-193.91090121116264,-193.91090121116264
0.5542570951585977,-193.2025937663627,-193.2025937663627
0.5559265442404007,-192.4730286808546,-192.4730286808546
0.5575959933222037,-191.7222862270206,-191.7222862270206
0.5592654424040067,-190.95044900734047,-190.95044900734047
0.5609348914858097,-190.15760194530299,-190.15760194530299
0.5626043405676127,-189.34383227606196,-189.34383227606196
0.5642737896494157,-188.5092295368379,-188.5092295368379
0.5659432387312188,-187.65388555706647,-187.65388555706647
0.5676126878130218,-186.77789444829497,-186.77789444829497
0.5692821368948248,-185.88135259382685,-185.88135259382685
0.5709515859766278,-184.96435863811746,-184.96435863811746
0.5726210350584308,-184.0270134759201,-184.0270134759201
0.5742904841402338,-183.06942024118501,-183.06942024118501
0.5759599332220368,-182.0916842957115,-182.0916842957115
0.5776293823038398,-181.09391321755552,-181.09391321755552
0.5792988313856428,-180.07621678919298,-180.07621678919298
0.5809682804674458,-179.0387069854405,-179.0387069854405
0.5826377295492488,-177.9814979611354,-177.9814979611354
0.5843071786310517,-176.9047060385751,-176.9047060385751
0.5859766277128547,-175.8084496947188,-175.8084496947188
0.5876460767946577,-174.69284954815146,-174.69284954815146
0.5893155258764607,-173.55802834581266,-173.55802834581266
0.5909849749582637,-172.40411094949076,-172.40411094949076
0.5926544240400667,-171.2312243220849,-171.2312243220849
0.5943238731218699,-170.0394975136353,-170.0394975136353
0.5959933222036728,-168.82906164712463,-168.82906164712463
0.5976627712854758,-167.60004990405022,-167.60004990405022
0.5993322203672788,-166.35259750977093,-166.35259750977093
0.6010016694490818,-165.08684171862822,-165.08684171862822
0.6026711185308848,-163.8029217988448,-163.8029217988448
0.6043405676126878,-162.50097901720085,-162.50097901720085
0.6060100166944908,-161.18115662349095,-161.18115662349095
0.6076794657762938,-159.84359983476264,-159.84359983476264
0.6093489148580968,-158.48845581933858,-158.48845581933858
0.6110183639398998,-157.11587368062365,-157.11587368062365
0.6126878130217028,-155.72600444069988,-155.72600444069988
0.6143572621035058,-154.31900102370952,-154.31900102370952
0.6160267111853088,-152.8950182390292,-152.8950182390292
0.6176961602671118,-151.45421276423676,-151.45421276423676
0.6193656093489148,-149.99674312787215,-149.99674312787215
0.6210350584307179,-148.52276969199494,-148.52276969199494
0.6227045075125209,-147.0324546345405,-147.0324546345405
0.6243739565943239,-145.52596193147514,-145.52596193147514
0.6260434056761269,-144.00345733875474,-144.00345733875474
0.6277128547579299,-142.46510837408695,-142.46510837408695
0.6293823038397329,-140.91108429849942,-140.91108429849942
0.6310517529215359,-139.3415560977165,-139.3415560977165
0.6327212020033389,-137.75669646334626,-137.75669646334626
0.6343906510851419,-136.15667977387918,-136.15667977387918
0.6360601001669449,-134.54168207550205,-134.54168207550205
0.6377295492487479,-132.91188106272799,-132.91188106272799
0.6393989983305509,-131.26745605884489,-131.26745605884489
0.6410684474123539,-129.6085879961851,-129.6085879961851
0.6427378964941569,-127.9354593962178,-127.9354593962178
0.6444073455759599,-126.2482543494665,-126.2482543494665
0.6460767946577629,-124.54715849525411,-124.54715849525411
0.6477462437395659,-122.83235900127733,-122.83235900127733
0.649415692821369,-121.10404454301315,-121.10404454301315
0.651085141903172,-119.36240528295922,-119.36240528295922
0.652754590984975,-117.60763284971074,-117.60763284971074
0.654424040066778,-115.83992031687603,-115.83992031687603
0.656093489148581,-114.059462181833,-114.059462181833
0.657762938230384,-112.26645434432912,-112.26645434432912
0.659432387312187,-110.46109408492705,-110.46109408492705
0.66110183639399,-108.64358004329816,-108.64358004329816
0.662771285475793,-106.81411219636684,-106.81411219636684
0.664440734557596,-104.97289183630734,-104.97289183630734
0.666110183639399,-103.12012154839621,-103.12012154839621
0.667779632721202,-101.25600518872213,-101.25600518872213
0.669449081803005,-99.38074786175622,-99.38074786175622
0.671118530884808,-97.49455589778482,-97.49455589778482
0.672787979966611,-95.59763683020743,-95.59763683020743
0.674457429048414,-93.69019937270228,-93.69019937270228
0.6761268781302171,-91.77245339626192,-91.77245339626192
0.6777963272120201,-89.84460990610219,-89.84460990610219
0.6794657762938231,-87.90688101844486,-87.90688101844486
0.6811352253756261,-85.95947993717955,-85.95947993717955
0.6828046744574291,-84.00262093040539,-84.00262093040539
0.6844741235392321,-82.03651930685535,-82.03651930685535
0.6861435726210351,-80.06139139220653,-80.06139139220653
0.6878130217028381,-78.07745450527824,-78.07745450527824
0.6894824707846411,-76.08492693412087,-76.08492693412087
0.6911519198664441,-74.08402791199828,-74.08402791199828
0.6928213689482471,-72.0749775932659,-72.0749775932659
0.6944908180300501,-70.05799702914778,-70.05799702914778
0.6961602671118531,-68.0333081434148,-68.0333081434148
0.6978297161936561,-66.00113370796683,-66.00113370796683
0.6994991652754591,-63.96169731832174,-63.96169731832174
0.7011686143572621,-61.91522336901364,-61.91522336901364
0.7028380634390651,-59.861937028903284,-59.861937028903284
0.7045075125208682,-57.802064216403096,-57.802064216403096
0.7061769616026712,-55.735831574620505,-55.735831574620505
0.7078464106844742,-53.66346644641997,-53.66346644641997
0.7095158597662772,-51.5851968494096,-51.5851968494096
0.7111853088480802,-49.50125145085273,-49.50125145085273
0.7128547579298832,-47.41185954250821,-47.41185954250821
0.7145242070116862,-45.31725101540195,-45.31725101540195
0.7161936560934892,-43.21765633453266,-43.21765633453266
0.7178631051752922,-41.113306513513685,-41.113306513513685
0.7195325542570952,-39.004433089156095,-39.004433089156095
0.7212020033388982,-36.891268095992565,-36.891268095992565
0.7228714524207012,-34.77404404074728,-34.77404404074728
0.7245409015025042,-32.65299387675377,-32.65299387675377
0.7262103505843072,-30.528350978323594,-30.528350978323594
0.7278797996661102,-28.40034911506867,-28.40034911506867
0.7295492487479132,-26.26922242618018,-26.26922242618018
0.7312186978297163,-24.13520539466652,-24.13520539466652
0.7328881469115193,-21.99853282155448,-21.99853282155448
0.7345575959933223,-19.859439800053465,-19.859439800053465
0.7362270450751253,-17.71816168968948,-17.71816168968948
0.7378964941569283,-15.574934090408881,-15.574934090408881
0.7395659432387313,-13.429992816655838,-13.429992816655838
0.7412353923205343,-11.283573871426217,-11.283573871426217
0.7429048414023373,-9.135913420300701,-9.135913420300701
0.7445742904841403,-6.9872477654600385,-6.9872477654600385
0.7462437395659433,-4.83781331968525,-4.83781331968525
0.7479131886477463,-2.6878465803456697,-2.6878465803456697
0.7495826377295493,-0.5375841033776761,-0.5375841033776761
0.7512520868113522,1.612737522743014,1.612737522743014
0.7529215358931552,3.762881703032637,3.762881703032637
0.7545909849749582,5.912611862031392,5.912611862031392
0.7562604340567612,8.061691469833292,8.061691469833292
0.7579298831385642,10.20988406811102,10.20988406811102
0.7595993322203674,12.356953296133069,12.356953296133069
0.7612687813021703,14.502662916769257,14.502662916769257
0.7629382303839733,16.64677684248445,16.64677684248445
0.7646076794657763,18.789059161313997,18.789059161313997
0.7662771285475793,20.929274162820786,20.929274162820786
0.7679465776293823,23.067186364029897,23.067186364029897
0.7696160267111853,25.202560535338293,25.202560535338293
0.7712854757929883,27.33516172639657,27.33516172639657
0.7729549248747913,29.46475529196001,29.46475529196001
0.7746243739565943,31.591106917706085,31.591106917706085
0.7762938230383973,33.71398264601549,33.71398264601549
0.7779632721202003,35.83314890171399,35.83314890171399
0.7796327212020033,37.94837251777218,37.94837251777218
0.7813021702838063,40.059420760960286,40.059420760960286
0.7829716193656093,42.16606135745528,42.16606135745528
