x_pix,y_pix,flux_f814w,mag_f814w,flux_f606w,mag_f606w,color_f606w_f814w
4223.0391334807255,50.63119893390973,1.1951656597710425,26.59285249225271,0.651186360171419,27.138661010158835,0.5458085179061243
3814.2416724800496,60.224586218367,28.319138371452787,23.156222669040595,13.20929473510284,23.870725171707072,0.7145025026664769
3476.656606408619,65.93217431110692,8.447696736073098,24.469576971022114,4.415798698748684,25.06040108022914,0.590824109207027
3991.355709546056,64.62168554797394,28.979215302297995,23.131206204117305,24.013396456062786,23.22179027054751,0.09058406643020334
3483.5336628175473,66.54969791199194,667.3159485796155,19.725593996753616,693.9540554802959,19.569597452806867,-0.155996543946749
3561.597391004245,70.30259939061087,47.66559250182088,22.59091026824222,32.58531771025219,22.89036934871538,0.29945908047316294
4069.976473257259,70.28579174434157,448.48605713113886,20.157050393045623,442.2440112865558,20.05876934674277,-0.0982810463028514
3310.5341815242336,73.53041315717601,25.893654662724984,23.253439378778957,15.684573165736861,23.684242486980764,0.43080310820180756
3474.2508066412497,72.4546923815418,221.4971737515246,20.923002285080095,153.65654497592297,21.206546588911763,0.2835443038316683
2976.972674617423,80.20303873967987,281.0439746489547,20.664487060811034,400.7136928917238,20.165838790447836,-0.4986482703631978
4191.503547745162,80.91585703679974,10.309935241583657,24.25328291430339,5.219676166037514,24.87881534870919,0.6255324344057982
3763.547979869868,84.14683730268031,287.2345799792311,20.64083094999321,255.53995237794908,20.654277224330173,0.013446274336963882
3279.9625309473204,84.80850777809387,25.230694546642148,23.281599743161102,5.388587300355354,24.844236940029624,1.562637196868522
3892.221053183569,85.23727681381628,1.306194525915644,26.496403109446106,0.45374471677641415,27.530895294835354,1.0344921853892473
2856.3544266931713,86.32354449962011,72.95004271516984,22.128858881528224,55.794050032016344,22.306454529289972,0.1775956477617484
4208.181421218657,86.20367139020453,1.7374962190751164,26.18661308733131,2.8792656193274615,25.52471991948945,-0.6618931678418605
3872.111425714786,87.03034711658907,4.379709833194261,25.18280941195883,1.521185754306729,26.217468624009733,1.0346592120509044
3651.392197306144,87.92646629088583,3.005355955419329,25.59168296440216,0.4889376590852721,27.449790525896994,1.8581075614948332
3104.8043601262784,90.93486391650649,1.1511299926185186,26.633611833893063,0.36431162187754085,27.769241683491522,1.135629849598459
3274.288799142108,90.74579043764861,8.336179640164778,24.48400509567511,2.512613190814733,25.67261015958953,1.188605063914423
4018.6572989670744,96.90816381329054,6.32853123984515,24.783165437163056,3.2016031906000038,25.40950548790181,0.6263400507387544
2161.218391587059,101.05251530058378,405.8974757913693,20.265381881542062,392.85052622759673,20.187355900078636,-0.07802598146342632
2846.6776441398497,106.56497991478425,38.37756566386345,22.826229199242604,31.645609134150437,22.92214059899159,0.0959113997489851
3752.325183831633,105.87152165299482,2.369014995948006,25.850003233267174,0.5543486519155767,27.313466758803862,1.4634635255366888
3240.8379620247433,106.77294159255028,135.32004180090135,21.458017449665938,106.42913939814149,21.60527287214888,0.14725542248294232
3721.5975127731003,107.44436781126339,65.40644329407593,22.24737142414252,46.33410058675873,22.50817240528142,0.2608009811388996
2846.8953863506504,109.38317315228039,134.84319089566998,21.461850205326755,168.37439615480582,21.107234120105055,-0.35461608522169996
2861.276676263916,109.52971389199428,196.09667319737395,21.055247193158046,167.0542466946103,21.115780447295286,0.06053325413724053
1506.2185651877546,110.10662165342156,4.901504044768531,25.060599344448782,1.215343719601977,26.46117644545049,1.4005771010017085
2838.448468641362,110.29298889619378,20.96237788847015,23.482821393497836,16.54054290747942,23.626549847573038,0.14372845407520174
2662.0252869557003,111.14229566235795,103.21612699400622,21.75205386061129,77.88843132215408,21.94424185511309,0.19218799450180057
2846.564028914974,113.62333691084629,2046.1967745665697,18.50905426847116,2210.3099946032125,18.31179127941752,-0.19726298905364104
3491.1023916925606,114.18785029194031,67.99821469848935,22.205178981842217,48.57427279649946,22.456908479349657,0.25172949750744067
2846.540830387523,115.54983948429691,2688.0108090561075,18.212845230907497,2709.5910659411134,18.090664868927632,-0.12218036197986493
1708.9715782896099,119.71603744299314,87.58923555108547,21.930295917881104,64.49855633764253,22.149049263162176,0.2187533452810726
2856.259181204217,119.94696511796117,9.335429816760401,24.361086962107258,11.622567619748839,24.0096690442007,-0.3514179179065593
1867.6038947055868,121.91080342193314,7.587879981624857,24.58612162538183,3.6652919246283124,25.262652823064116,0.6765311976822872
4163.090890147231,122.05361558372228,25.203937234280744,23.282751784307145,16.530394146471743,23.627216225885043,0.34446444157789813
920.8134677710648,124.6065735793343,102.57294101693522,21.75884073789632,106.30663097062263,21.606523360955883,-0.152317376940438
1394.7633174613204,125.17752623815836,2.456987645363222,25.8104153261108,0.4607363612086508,27.514293028070526,1.7038777019597262
2938.7497918791887,126.0214302312297,23.48582552742185,23.35940818221733,18.342773481084325,23.51426174089523,0.15485355867789963
2627.525303526524,126.88890790739177,223.3091487490101,20.914156467744768,186.51243528777178,20.99615476639741,0.08199829865264263
3314.4299611944966,129.27763161653237,16.41254581770464,23.748482879125618,12.775332449897338,23.90699372185889,0.15851084273327132
3413.1308057180795,128.44855269046067,11.981890239654177,24.09010941557095,6.1436420353815375,24.701859490095224,0.6117500745242737
3535.645632376635,127.53595889760524,8.744883761277034,24.43203765503162,4.156650696104737,25.126065422816197,0.6940277677845756
1834.5695276054307,129.01204804446365,4.014876848079284,25.27724218705759,2.0002491917083614,25.92021398917452,0.6429718021169322
3306.557047368864,128.87723101604718,17.739732703196054,23.6640550785188,11.57249398425878,24.014356838899552,0.3503017603807521
2085.1842711650183,131.69047453010276,32.704775554248585,22.999894825319664,27.979137861122492,23.05583842770914,0.055943602389476155
2089.2336679245573,131.21417433758603,12.415152020525596,24.051542653459727,18.198227496873635,23.52285152347895,-0.5286911299807784
3372.230517606014,131.31372648646447,5.566778504220223,24.92241290392498,4.244635111362386,25.1033233426257,0.180910438700721
2893.5752681471618,132.1291147798768,7.862629791367446,24.547503188909687,3.4689798951624042,25.322419791012372,0.7749166021026852
3023.938420346698,132.1804092469123,90.2272552587795,21.89807839235626,67.16778619727799,22.105021661898334,0.20694326954207298
552.0522534137282,132.49608915415553,9.045477196637854,24.395344050031433,2.1289490589861693,25.852511073482347,1.4571670234509142
361.77417260661593,133.696655060616,35.07671900612325,22.923875348573127,11.573709741507486,24.014242782039254,1.0903674334661275
2085.09587493771,134.40239942796777,108.17464526189728,21.70110905862601,123.41243489602982,21.44452694584234,-0.2565821127836685
1591.1988251122618,135.38759453357048,4.698101421856405,25.10661678778891,1.099812988352591,26.569627137585705,1.4630103497967966
3505.0715800450153,136.4043405476264,132.761553800115,21.478741941307987,104.01799385293809,21.630153064431816,0.15141112312382887
269.7317381079882,137.32485080712289,2.317717999288147,25.873771274119626,3.9173382092201177,25.190446576571105,-0.683324697548521
1156.556828054274,137.46662443756134,11.17617800675567,24.165689482054432,5.638531499743642,24.795009220714647,0.6293197386602145
3100.0934580517646,136.6841058061507,169.52437625080486,21.213342370079637,169.6596816841694,21.098977628531863,-0.11436474154777443
3588.320930545786,137.56034224370333,1.9283955061509124,26.07343248096619,0.7089933562397475,27.046318834234583,0.9728863532683931
2085.2503661335045,138.68557886816996,1857.2494170080577,18.614247181105597,2010.4283872331016,18.41470272848121,-0.19954445262438725
3303.240859793523,138.01418917998654,3.2131648741150727,25.519090231172527,6.20408491341793,24.691229915041575,-0.8278603161309519
635.1844324019618,139.9340799433563,36.168504168216444,22.890596388132664,23.92760062185082,23.225676370067553,0.3350799819348893
1983.8277429476448,140.87629862997204,4.849283591143015,25.072228800717212,2.876196530635008,25.52587785292313,0.4536490522059182
3307.242135738561,142.8076078505573,12.378988636136762,24.054709847201515,9.466098399321503,24.232496711609492,0.17778686440797742
1566.9561054918759,144.45812546198195,98.83386790483257,21.79915827785905,27.02061342326621,23.093686237707082,1.2945279598480326
1724.362722067998,144.15216432460488,3.8579761908370314,25.320523900079884,1.4431339276658024,26.27465765576887,0.9541337556889857
2077.5136163999605,145.1026193937876,31.930099264453116,23.025922086148064,28.883765587543984,23.021289718822423,-0.004632367325640985
917.1888219292435,147.3499193754256,2.2958489702634526,25.884064470065148,0.49618598525788205,27.4338130144151,1.5497485443499528
3978.751409181557,146.983862717954,10.916685461359906,24.191195764566224,3.431097469979448,25.33434160916655,1.1431458446003262
1691.7904175282292,148.3599104807248,5.440293323928726,24.947366967454627,1.9328761693216063,25.957414169070958,1.0100472016163309
3128.080183947888,148.00584834818426,9.220176248804364,24.37457470055938,4.503404326858428,25.039071896252842,0.664497195693464
3419.731818042483,148.25723065474364,4.848072746042115,25.072499938195406,0.5511398086555674,27.31976979535581,2.247269857160404
4250.433609777342,148.9502334244034,331.1137376498527,20.48647975868397,309.8063207625727,20.445198562833994,-0.041281195849975916
911.13378305733,149.8651138560128,7.947437992933207,24.535854887415766,0.8248749897319643,26.881953908227253,2.3460990208114865
1994.801830696802,150.29582726890825,1.4104900464706631,26.4129976933989,0.2355185694391455,28.242861361332736,1.8298636679338358
3677.4954833454663,150.62545814781438,9.564849443251873,24.33472741197228,7.19890688483211,24.529757857728242,0.19503044575596107
1440.623060417077,151.43564804713643,30.883419735872227,23.062109297937695,23.211868750687316,23.258648982581384,0.19653968464368887
3425.8305538768004,150.9720208356281,96.92543815069806,21.820328325572717,29.52097507307472,22.997597502974884,1.1772691774021666
397.4104815521635,151.42953335468943,21.626695691148992,23.44894733450341,6.123701402223097,24.70538923335947,1.2564418988560604
1698.7288797012734,152.29572568153577,5.072972575403444,25.023266471547508,4.2647464849681525,25.098191198330404,0.0749247267828963
2107.202634843428,151.65480948768092,53.788678314042464,22.459695575331075,40.78264758259705,22.646735706965444,0.18704013163436883
3685.112266469639,152.2989164407135,1138.054606938265,19.146015004886742,1347.3423369362383,18.849229356541862,-0.29678564834487986
2450.5108585951416,152.9573576829178,132.43109274529309,21.48144785130866,102.75439413496636,21.64342324092135,0.1619753896126923
1421.553451124371,154.46185715078872,15.434182473167978,23.815213681688014,4.914707448263413,24.944180070075312,1.1289663883872976
4247.496937696972,156.1525352651197,12.943520401746717,24.006291726378976,6.550727659369939,24.632200387128755,0.6259086607497792
2029.0233726937613,157.20513409074547,3.9829295967355236,25.285916183397163,1.0431918045917206,26.62701383177525,1.3410976483780885
1051.0473725317474,158.14629473791075,27.462390130090682,23.18957692676331,17.096936595803022,23.59062849536216,0.40105156859885227
2997.5678641856753,158.9342868039021,1.1898101213698395,26.597728610289252,0.26952902474065965,28.09641039848669,1.4986817881974375
243.0266180451171,162.1856720915599,18.341942377877157,23.62780944595861,5.660005435068305,24.790882127578868,1.1630726816202568
979.0611842918031,161.60675540739575,18.103860415987075,23.641994776666145,10.480530657993096,24.121966066326486,0.47997128966034097
498.4637491311222,163.9841550695057,13.448069086960842,23.964772928982846,5.3112631221785565,24.859929705435214,0.8951567764523674
3335.0774643807854,165.3387732986695,8.480224523301791,24.465404380757683,8.363225664252365,24.36698970944665,-0.09841467131103343
4015.3539280280597,164.36889524864873,1.5801922928429533,26.2896479096999,0.29880868870044974,27.984441193995615,1.694793284295713
2142.214537746078,165.4492556974883,5.795343745644427,24.87872475571065,3.5839342935464273,25.287024150943914,0.4082993952332643
2551.4729640430915,166.24192758453526,1.8950539986786752,26.092368784096983,1.1275420576868238,26.54259237269229,0.450223588595307
597.9636645240596,168.47501235202193,7.592331614040763,24.585484836020584,8.052868180048735,24.408047773020947,-0.1774370629996369
1106.0793715021136,166.7556361167442,1.0265782670765096,26.757942593101042,0.3822260846937202,27.71712344366869,0.9591808505676482
1199.6791986327084,166.79934757665927,4.441926251327278,25.167494398487825,3.872591705053866,25.202919970937806,0.03542557244998079
4069.7203796871418,168.39526905141756,6.973927654882081,24.677729163238347,7.946083135455927,24.422541486824606,-0.2551876764137404
2141.1325016326155,167.98610798531158,7.302850917231726,24.62769167058542,4.604786837236656,25.01490042106402,0.3872087504785995
3346.3973947789773,169.0486891144945,7.514340826097415,24.59669553444047,18.838847576808387,23.485288417380254,-1.1114071170602173
589.5633906287161,171.65467831105474,15.353889404835417,23.82087673777447,12.02399141382567,23.972802604500025,0.15192586672555564
1209.6522054792588,170.61570099146155,1955.593797833026,18.55822612977221,2052.2439312717474,18.392351797938247,-0.16587433183396172
2023.5874503265643,169.9891638786402,141.15125968277604,21.412210862107223,172.34979873986697,21.08189729663679,-0.33031356547043345
3522.205202817433,169.89536873514322,26.301554480748074,23.236469215283137,16.380961569771742,23.637075769504918,0.40060655422178115
1791.071631631981,170.94973639377696,119.95111607477837,21.588912024898924,91.82433726724427,21.765529741755785,0.17661771685686034
1820.0174065630388,171.48514699937542,94.28726429171533,21.850290170257487,68.31606473815204,22.086617144616035,0.23632697435854766
3865.231623772194,171.20510524666724,13.891406674847907,23.92955719386144,17.31496392353691,23.576870270598924,-0.3526869232625174
