ew_A
1.844901500992158
1.8656133283089407
1.8616018198761353
1.8334159964775545
1.7969291858602559
1.8674134870506072
1.8518768736066167
1.7985980277414408
1.8768265531967665
1.8025418711399257
1.9420444856234615
1.8693322844445905
1.8134156603722444
1.8241396929562055
1.8898920883800567
1.864083288862979
1.837056679367267
1.8085485502235863
1.8686238721346335
1.8425224526219066
1.8580227864957397
1.8552538986367384
1.8501848213536747
1.7682792417620008
1.8649392585768854
1.8829257824697494
1.776539996078973
1.8180360202910706
1.8317594779798019
1.8511523398346872
1.9025295178524524
1.8191522412974992
1.856499876141826
1.8523233340913368
1.8350495615300693
1.7761332077688456
1.8836366758805096
1.8546557372004082
1.8343557772510934
1.8116716854033212
1.844314273096955
1.9561811222686387
1.834879643465421
1.8364160920563395
1.8804650414748991
1.8620265330038914
1.9346237357338638
1.7768069030199594
1.8936876574885988
1.8955887135013996
1.8019231154506212
1.7953018128099147
1.797786889395751
1.8404365838607644
1.7849850683250954
1.8734577162987032
1.818722164684497
1.8771669050630793
1.9121398947673394
1.822638885824791
1.851063502862127
1.8120981710257593
1.9210710228371553
1.83943398271999
1.860812785659318
1.84415958418331
1.812413212967806
1.776671682097946
1.7760085652411894
1.8014404500614194
1.830899642898301
1.8743391721332923
1.8831545414944724
1.7771937807218978
1.8594864143290302
1.8530525084263443
1.8148569475177647
1.796331150204023
1.8453648368139106
1.8478206555328067
1.824251695882798
1.9497207281860396
1.8283213191497083
1.9171636336941693
1.838542250574043
1.860727104198434
1.8562888737768306
1.9393354355139814
1.919282861386354
1.8806922227303735
1.8864306453286885
1.813235687548649
1.8495184557878852
1.8258203894669895
1.8087570010964782
1.857302810767751
1.8598195012976775
1.8817545367452613
1.909709331526414
1.821816935995629
1.8172334390876097
1.8173878704942448
1.7793291924024563
1.7765750032140386
1.8246244070573328
1.9047255210311502
1.8043119111379282
1.8975509172975924
1.8344773153600293
1.955114097578879
1.879779430418307
1.9028454917002047
1.855651975229802
1.8281858871644274
1.8799247752566406
1.849728144248208
1.7823070048728393
1.817484989931372
1.850209381459668
1.8643228089066817
1.8928620701922705
1.8266339685151978
1.8384402699711784
1.8384412124088494
1.9262023860623423
1.8222167390826496
1.8271398741207814
1.8724446580654264
1.839673808982758
1.8991867294924545
1.805424009103575
1.868554654237384
1.9247887864218305
1.9259574860407436
1.7817566258461002
1.9241962903086103
1.847795011536469
1.9464993858280502
1.80982311454693
1.8600236219782924
1.8724851012973993
1.8192629801297286
1.849696829919178
1.886203750477324
1.8584321663924386
1.8550516073081744
1.889488720491918
1.8278077021225954
1.7830139311221962
1.8740816223830545
1.8656984832199297
1.8541681247381612
1.808840013953089
1.8602920292893477
1.8446992131109032
1.8771889087196578
1.8951079176945156
1.8289511405744157
1.8843540851652194
1.7584050177368329
1.8040251332746298
1.853336932160641
1.87847212207905
1.9060255406028102
1.8412952912178446
1.8894662788705316
1.8455119499058437
1.8701707458533114
1.8287461402054415
1.7861571513023933
1.8802610902075894
1.8786053862575152
1.8882475774020193
1.8337838091968808
1.8814894610710113
1.8192550196881911
1.9177548166883276
1.8468353525708683
1.8594526852753357
1.8837789301763856
1.8167072799683353
1.856112045685704
1.7318439643742511
1.8659507765946068
1.8548669433833158
1.827027829539534
1.834531659575579
1.879021741646517
1.8084330028986002
1.8486853914364378
1.8254694386097123
1.8524634114461445
1.8399524177018045
1.8556046485799071
1.917502248503711
1.8325103802570086
1.8098889739717385
1.8533226664900804
1.7657548175165925
1.8520514166246476
1.8085744172826503
1.8510240675816452
1.9203399666805419
1.8494072487588071
1.865007086465378
1.8126077905245834
1.8336191206600816
1.7574374839685054
1.8646207517086877
1.8251261222021564
1.914217863330526
1.8675995137741772
1.7842120281137093
1.824357751917996
1.8729105165654791
1.895241979906406
1.8854628440332126
