SOURCE_ID,ra,dec,pmra,pmdec,pmra_error,pmdec_error,parallax,parallax_error,phot_g_mean_mag,bp_rp,phot_bp_mean_mag,phot_rp_mean_mag,ruwe,phot_bp_rp_excess_factor
1328052506954706560,250.55415554300384,36.34671880589608,-1.1808548742726344,0.47248213403475814,1.425968,2.091379,-0.9089961294841938,1.4807726,20.889921,1.4642773,22.017607,20.55333,1.0154326,0.83059895
1328065254418007936,250.5472279360401,36.56399133650313,-2.7690415021884003,-2.5872913886430133,0.17495604,0.2146561,0.446657951054962,0.18060338,19.024952,0.6570339,19.294838,18.637804,0.9947499,1.1668799
1328106245584502144,250.31625323504468,36.54970122937821,-2.9407095047954734,-2.7902862368695214,0.1551133,0.20182103,0.32070901518813344,0.16286533,18.874052,0.64107513,19.089434,18.448359,0.99706024,1.2177285
1328105219093847296,250.38835460145634,36.5098510006455,-3.2502190637755577,-1.6374822595994056,0.38632742,0.45322213,0.3853814978174238,0.3960686,19.775501,0.88243484,20.181059,19.298624,1.0578241,1.1522413
1328056806216299648,250.46388519338188,36.40708346015742,-3.083081149097949,-2.4818467172860075,0.15982224,0.17333113,0.10836020030630344,0.15740623,18.545563,-0.3952999,18.369389,18.764688,0.9870868,1.1969837
1328104634981665408,250.3280897462565,36.46223009390524,-2.2218144349229205,-0.9538703868325381,0.3100284,0.4468202,0.1888823902545761,0.3242075,19.64156,0.83288765,19.919878,19.08699,0.99882895,1.2627501
1328052472594942848,250.5420912789397,36.33730054107672,-2.8503539657288544,-1.746261748412409,0.24796969,0.2861658,-0.4679503730570958,0.26123178,19.454216,0.73773384,19.744217,19.006483,0.9574881,1.1910028
1328106627846625792,250.2963109800736,36.583159864719775,-2.944983790365958,-3.0760046617924557,0.2333085,0.29132238,0.4321235287836799,0.24175873,19.50207,0.7026539,19.82312,19.120466,1.0377629,1.1377816
1328105081653085440,250.36520014884263,36.490618376278796,-3.616793001021271,-3.450465220805495,0.34673443,0.43504196,0.14286077125334296,0.34105766,18.878319,0.63926315,18.946568,18.307304,2.2019477,1.393262
1328058730367287552,250.48369653657798,36.48354163751558,-3.377508277796843,-2.7962880272429786,0.323996,0.4517704,0.2682532670406135,0.33134255,19.52941,0.72675514,19.907564,19.180809,1.0445138,1.0922258
1328057699573477120,250.34550652597116,36.44824850325771,-2.695949791370851,-2.095788488852111,0.20355657,0.33068454,0.014499215644950856,0.21522847,18.696852,0.6042042,18.603712,17.999508,1.2610995,1.590287
1328053606466472832,250.51679651511193,36.388814242542445,-3.115589358285471,-2.2311709420897436,0.08472505,0.09690022,0.07286826225667964,0.08708748,17.756222,0.75704765,18.049171,17.292124,1.0597543,1.1991531
1328056668777388288,250.44242045285748,36.38803310402987,-3.0604707674923706,-2.119609960899508,0.57079774,0.41565588,0.2627781085311551,0.41292188,19.778498,0.9271507,19.940104,19.012953,0.99357516,1.4769043
1328080411366143232,250.22178325662205,36.36966726361602,-3.0989155452838104,-2.7282363733766326,0.18513003,0.22069904,0.31063192884520957,0.18335307,19.033598,0.6048126,19.26625,18.661438,1.0404148,1.1783701
1328053404610775680,250.49544094496846,36.349143447152095,-3.7012252318657612,-2.6721398177589415,0.4620909,0.54905194,-1.0678245796120658,0.45480344,20.226124,0.93745804,20.556797,19.619339,0.9838266,1.2708926
1328081747090795264,250.15159039440934,36.42666721321991,-0.8384687883606519,-3.7751916269131707,0.4733204,0.58430904,0.08729252957015175,0.44392473,20.315226,1.0806122,20.664785,19.584173,1.0153269,1.3509275
1328060001679330944,250.50427932862436,36.53949886033819,-1.1951839361610324,2.720742984480122,1.5614609,2.295341,-6.645401595831485,2.095196,20.799187,1.40205,21.588243,20.186193,0.9779169,1.09093
1328032921904328960,250.3660325915597,36.3512052448657,-6.942171596505912,-5.097095440931051,2.0038836,2.0509956,-1.1129127545841662,2.057951,20.858149,0.9268131,21.156775,20.229961,1.0276058,1.3015664
1328053228509213824,250.4502922014659,36.34486730914175,-3.5169618192628223,-2.8991541830629286,0.23121515,0.25208724,0.1424106770457272,0.23067679,19.334053,0.7174244,19.663404,18.94598,1.0378213,1.1372468
1328057733933356544,250.35483390769195,36.46520193367971,-2.7947245566469467,-2.8665997649185515,0.4493515,0.8606878,-0.45328198789876645,0.501199,19.903866,1.2675552,21.570759,20.303204,0.98599213,0.44760263
1328060237896195456,250.46103191626,36.55261840316447,-3.0860814309899225,-2.5571452311942426,0.2070045,0.23097491,0.43945109645119895,0.20102397,19.227139,0.7354984,19.527664,18.792166,1.0320716,1.1782186
1328056737497389312,250.4311491709175,36.40406632760475,-3.62966678071832,-2.536308342498298,0.21816494,0.2461325,0.30655632206471817,0.20817246,18.980804,0.7211304,18.951658,18.230528,0.97595674,1.5850345
1328057974456757888,250.40768486994077,36.46910954680537,-3.622057427500572,-2.378468566660835,0.035784766,0.045296792,0.09900261138063515,0.041584827,12.751701,1.2088318,13.13168,11.922848,3.066748,1.4142032
1328053301528431744,250.43642852264023,36.35547913241607,-2.995558716954054,-2.226168953415991,1.375777,1.5713501,0.5374747515953417,1.0952673,20.733528,0.5713501,21.606497,21.035147,1.0917572,0.6433849
1328056978020564864,250.44172078013477,36.42496908725182,-3.0272155440025204,-2.7879549966261252,0.19561861,0.17355032,0.20978062444572057,0.17211789,18.406326,0.6324253,18.05059,17.418165,1.0568082,2.0522542
1328058554273807616,250.5101365423067,36.47271052952341,-3.3596390808303456,-2.699125443590426,0.17213732,0.20726876,0.4055650877215341,0.18462403,18.99307,0.73890495,19.220646,18.48174,1.007206,1.2622138
1328055500545950720,250.52129125720595,36.440655321189645,-3.3286571645709757,-1.446801761403723,0.6215966,0.9268198,0.5311757105585239,0.74121445,20.470047,0.69576263,20.779003,20.08324,1.0965235,1.1466994
1328057527774090112,250.3536348774018,36.425864428680015,-3.4180091553558363,-2.0875110812920417,0.33174947,0.48128733,0.26028250210673076,0.36016917,19.402786,0.8273163,19.53083,18.703514,1.1689818,1.4460752
1328062127679913600,250.61938423500044,36.54887103677647,-3.678091666010903,-3.3941611010786663,0.46795702,0.5811291,0.45252363822995795,0.5123656,20.302746,0.86075974,20.810331,19.949572,1.0370877,1.0371469
1328055878511974656,250.57441496458299,36.47149454071131,-1.1276092199398957,3.451296954536841,0.061722834,0.070076644,0.17938732391794365,0.062940866,17.276548,0.80010986,17.607998,16.807888,0.97881234,1.1825795
1328104497542671744,250.31116494448676,36.42622350803696,-3.512707490216479,-2.6061838866923868,0.27430433,0.32308567,-0.3217868614854489,0.27628314,19.041025,0.73594284,19.147879,18.411936,1.4272072,1.4086049
1328057562134516992,250.32115472842233,36.422630832596504,-3.3537316495119107,-3.0400144851035282,0.2484958,0.33789033,0.28917490129853307,0.24674378,19.389519,0.6895695,19.651129,18.96156,0.9914707,1.1942389
1328038866139015296,250.54562863394912,36.187083202468955,-2.962235573469735,-2.3983453425886108,0.44321555,0.57762223,0.6807591850392698,0.4989188,20.394192,0.738533,20.531511,19.792978,0.97353,1.3713734
1328057149815103104,250.432704563475,36.43956867936131,-2.965194065335422,-2.0625592710885696,0.29439247,0.18933208,-0.6589815351447977,0.16704305,17.807343,0.68271065,17.266872,16.584162,1.2697814,2.491676
1328059555001179136,250.46851297734415,36.50292967344272,-3.0246931532901513,-2.728255727114772,0.1789904,0.17041951,0.2722841724242023,0.1520116,18.523214,0.71670914,18.640348,17.92364,1.0176063,1.3822625
1328105356534166016,250.34877877531767,36.51436086886966,-2.325597002513036,-1.552293455384366,1.1007345,1.4564092,-0.3258763828513182,1.1740108,20.667786,0.91389275,21.191633,20.27774,1.0809816,1.0505193
1328055363106978560,250.49778155749203,36.414772779751914,-6.470388278017566,-1.8702316213486547,1.2854292,1.4754558,3.0588093634102496,1.3120283,20.620535,1.032486,20.440763,19.408278,1.172553,2.141437
1328105253452144384,250.36651456112793,36.521056554833,-3.122473742949075,-3.393507088502354,1.0645554,1.2006575,2.489818909217994,0.8062575,20.595514,0.9565468,20.783138,19.826591,1.0399253,1.4647628
1328058661643824512,250.45110925656874,36.46382750794322,-2.2551515067432035,4.911952501120973,0.49507487,0.69057167,3.8482946733481853,0.54064494,17.97201,0.71489906,16.935362,16.220463,3.773141,3.996873
1328058661651975552,250.45509552145617,36.467891100744495,-4.41047561765029,-5.368568775959544,0.37392595,0.62335247,0.15325506260387858,0.4426974,17.885233,0.7225628,17.299408,16.576845,4.6047125,2.648588
1328080853738983552,250.26844109618003,36.38032244287171,-3.3807263430303283,-2.3107179077568705,0.2416781,0.2775175,0.037186181649001296,0.23251797,19.295511,0.6711292,19.565903,18.894773,1.0560385,1.1741903
1328055431826377856,250.52671515472295,36.43292916165422,-3.1967490546595467,-2.6391588034668745,0.15536787,0.17473422,0.2520888458750287,0.1635312,18.812592,0.6713085,18.960403,18.289095,1.0050172,1.3146421
1328028150203049728,250.42969544922738,36.21885601024053,-2.408489421730754,-7.6649911150020165,0.08904546,0.1141025,0.19251448222578055,0.09399106,17.96369,0.8815651,18.34499,17.463425,0.955994,1.177741
1328057287259172864,250.3526713845878,36.400121197335835,-3.429462507587109,-2.459095048171979,0.16402937,0.20724145,0.46509550189906834,0.17360665,18.80127,0.66077423,18.837534,18.17676,1.107259,1.4495933
1328057149822605824,250.4299139539889,36.44362165785645,-3.145146076689159,-2.219997293642596,0.030435571,0.03877504,-0.045964664114847474,0.03329552,14.504884,0.98412895,14.689304,13.705175,1.5712085,1.4911448
1328056565705884032,250.40892692946412,36.40116601649152,-2.241822473078087,-2.433781525566833,0.51455265,0.4795072,0.5249725809213087,0.48663038,19.87192,1.2937012,20.377773,19.084072,0.9628416,1.3247836
1328058146250229120,250.37691737034552,36.48838721834761,-5.458989591035355,-5.383321338907836,0.27537343,0.3891086,-0.5439575620428482,0.2906183,18.25363,0.6379471,18.037897,17.39995,2.8179085,1.8086567
1328038453820031744,250.7376740528991,36.30551658031199,-6.567254465349612,-7.089629172161349,0.07691097,0.09413886,0.35939590541422634,0.080724575,17.644453,0.8128853,17.97887,17.165985,0.9759351,1.1870011
1328113289331002752,250.4896340841936,36.62500868051473,-2.670143951973014,-2.359214869749569,0.27378035,0.31788972,-0.4980091507778196,0.2846841,19.710478,0.7895527,20.098639,19.309086,0.9932047,1.1164435
1328080377006407808,250.20504794818194,36.354402621479586,-9.901515223005532,-5.349819695081893,0.048628893,0.05327449,0.6447786614750566,0.045774214,16.645212,1.1064568,17.114597,16.00814,1.0310701,1.2275723
1328056668777325056,250.4420346704304,36.38331142733362,-4.052532669624224,-2.0815793052161604,0.1963022,0.20733401,-0.7038506549457457,0.2109462,17.990084,0.7082863,17.863775,17.155489,2.0828648,1.7226179
1328059589361869312,250.48144090770177,36.51053479766191,-3.0583284862769693,-4.6192912910051005,0.96006346,0.81066763,-1.0024368246095714,0.82069063,20.524279,1.7662373,21.681267,19.91503,1.0051047,0.98759997
1328111021588353280,250.21816705491364,36.68199394248444,-0.8388132564736681,-5.7684360751228745,0.99689436,1.6800138,-1.5286766142652948,0.98953986,20.886015,1.3245811,21.082905,19.758324,1.0048646,1.7942328
1328056703137133440,250.45607762422333,36.40243638787665,-3.866431087248552,-2.827523756363508,0.20329243,0.19098707,0.15682464606111984,0.1732668,18.675644,0.5945015,18.885443,18.290941,0.9989221,1.1977123
1328104531902439936,250.3156655710249,36.44431403837338,-3.363080505392241,-2.879455085161185,0.097250454,0.14077449,0.31741616115441684,0.098329246,17.923058,0.6605625,18.080439,17.419876,1.0941068,1.2964513
1328058008810306944,250.41268921641833,36.481139993315246,-2.9139267860251943,-2.3872906116093833,0.10859157,0.104988426,-0.26769930142160814,0.09222374,16.22726,0.25046062,15.736616,15.4861555,1.5953667,1.9725506
1328106967145684224,250.38151414306222,36.544624702701036,-3.1695032292030927,-2.6912574317719398,0.19134815,0.21230644,0.1469043878844356,0.184446,19.127579,0.7500305,19.414812,18.664782,0.952445,1.2013031
1328067423384276352,250.6603498665836,36.65745952303693,-3.631168909501829,1.7257069136531,0.18437353,0.19703744,0.06271923583122999,0.17445223,19.103615,0.6501198,19.387905,18.737785,0.9897312,1.1477343
1328106524767406720,250.29118801584178,36.56707651218138,-3.062570369625078,-2.65141077225418,0.1684317,0.2188803,0.07338076805268773,0.17801985,19.043932,0.6421108,19.303473,18.661362,0.98192734,1.1697665
1328107001498754944,250.39380703785682,36.563188291027224,-1.2109078594974092,-0.6123665250398826,0.06879586,0.082633056,0.052062972112450395,0.070262834,17.611296,0.9880409,18.03242,17.044378,1.0061605,1.2016051
1328108689430924032,250.37615220473526,36.65350176992719,9.375155282835058,-9.85758241846618,0.09594429,0.124718584,2.674283114585226,0.10614305,18.18075,2.6666775,19.670462,17.003784,1.0212097,1.4284105
1328106765280647552,250.38198973135837,36.539094665584265,-2.886776306446615,-3.451762753876175,0.8500262,0.90723616,0.8637548737021573,0.7691715,20.610695,1.0682602,21.296164,20.227903,1.072282,0.98459375
1328056600059966464,250.38397822884173,36.403868655123624,-2.620789052660929,-2.0235962141600483,0.38253716,0.39297476,-0.005258675510814061,0.36947727,19.828722,0.7653713,19.989595,19.224224,1.0120199,1.3598795
1328109441040225024,250.26821053680285,36.58036723378567,-2.7753497978852075,-2.5956750754672724,0.37940672,0.5078977,0.5127053545058253,0.3665849,20.021242,0.8533478,20.37856,19.525211,1.030842,1.1865455
1328107963574553344,250.39006712252683,36.60346626976154,-2.6344241011850995,-2.864491010088125,0.5639541,0.7096473,0.9950768371438293,0.5868775,20.459614,0.9372368,20.798122,19.860886,0.9312815,1.2616041
1328059211405321472,250.4920997811274,36.51642654295062,-2.3608977087416907,-1.947332763992065,0.4189037,0.4330608,0.16100961181235038,0.42091477,19.930216,0.87760353,20.285233,19.407629,1.0542462,1.2041088
1328059864236519296,250.46087204919405,36.54313517368392,-3.0942298821021175,-2.911518664238469,0.37763837,0.41581088,0.18324783052888222,0.36801437,20.000639,0.65476227,20.059837,19.405075,0.9969899,1.4152501
1328109788938046848,250.23912607536988,36.604345267199626,-4.6377408183608395,-2.4816464064335646,0.61849153,0.7168582,-1.908538564551528,0.5976497,20.500568,0.6384716,20.785385,20.146914,1.0194644,1.1408904
1328053782558929024,250.4865755424864,36.390195311102566,-2.7146725116331303,-1.5496345863942498,0.9105444,0.9647384,0.7953430272364234,0.7619903,20.47932,0.98355865,20.216812,19.233253,1.0481023,2.249867
1328060203541984000,250.50648429433687,36.568455363844805,-3.227875708709873,-2.892387758860401,0.36331272,0.41588593,0.04389378121438389,0.38095212,20.086777,0.7494488,20.474957,19.725508,1.0435512,1.0943314
1328058386773031168,250.4694518710179,36.447593117478725,-2.7922774733802553,-3.131885093096394,0.08160834,0.09494694,0.44301603203129836,0.08543418,16.500727,0.89651585,16.549417,15.652902,2.0315254,1.6124701
1328058180609018880,250.4081292662011,36.47810454837733,-3.1927814623868547,-2.1286453539478862,0.04435355,0.049250003,0.2775766345986562,0.04474049,15.482985,0.945838,15.468125,14.522287,1.6703591,1.7549556
1328056874941308544,250.45066629420467,36.42093207890099,-3.091794803778616,-2.531868584324519,0.13327606,0.14194661,0.4205291929560358,0.1252876,17.950346,0.7455559,17.976252,17.230696,1.0804988,1.5248365
1328057630853650048,250.348091355169,36.43486358250382,-2.691285791208824,-3.0851675280713904,0.31942874,0.5641732,-0.03444160002234767,0.36937323,19.664927,0.7406101,20.010284,19.269674,0.98944765,1.1334023
1328059451921969920,250.45276954534526,36.48781139280683,-0.234149662794222,-1.870959012840627,0.80206126,0.58174473,-3.3435907415875867,1.0279465,19.28209,0.98036575,18.315012,17.334646,1.1402916,4.297656
1328053542049728640,250.5247750694859,36.37779340773217,-3.2194322291618525,-2.827433605373904,0.10450345,0.11504293,0.1272767885581366,0.1101526,18.154488,0.692379,18.394045,17.701666,1.028477,1.2203935
1328117897840823296,250.406103544036,36.753449358760136,-1.4929630097701947,-3.7123093087738925,0.0151569005,0.017688388,0.8622257607131818,0.015215122,14.4523735,0.8236122,14.781205,13.957593,0.96108204,1.1996523
1328107005798980096,250.37964734912828,36.561973437528664,-3.1715924241432583,-2.1782550330640755,0.6072373,0.7630264,0.47839814945319337,0.5993718,20.583868,1.0678844,21.03201,19.964125,0.9733881,1.224889
1328066491368625152,250.52156933267682,36.62413158979549,-2.347774100772547,-5.250828128353326,0.26502252,0.34282768,-0.02979868306259078,0.2985402,19.69278,1.0030594,20.136986,19.133926,0.9821902,1.1860046
1328028837397851264,250.3731766604291,36.23778165719454,-2.9829521476854843,-3.074575060755858,0.4140059,0.550953,0.6474973114159421,0.4730391,20.273048,0.8912144,20.641603,19.75039,1.0246923,1.1976755
1328122772618882816,250.21092798249882,36.690212687138335,-2.9752498832373293,-2.5118886075024407,0.29942343,0.42694584,0.30885978482442505,0.33332023,19.895247,0.5331974,20.131819,19.598621,1.0506026,1.1364067
1328056359539918080,250.42231940227526,36.37794902145401,-1.6969726942008587,-1.7167970060406161,0.39147806,0.3982683,0.5347099728517988,0.36282438,19.12944,0.63147926,18.892601,18.261122,1.9575039,1.8385668
1328031345660119424,250.17613195132975,36.27057988759399,-3.2573542044160737,-2.4292273518295118,0.24252944,0.25825018,0.10608330690294457,0.21181567,19.269283,0.70245934,19.600952,18.898493,0.98236597,1.1266017
1328059035305295616,250.56755948214712,36.51628367289501,-0.221110215415794,-2.8488407506416187,1.8424193,1.272967,0.240094628238272,1.2621293,20.838684,0.8309555,21.10049,20.269535,1.0673027,1.2808363
1328059000945546752,250.54965922372776,36.50509738276933,-3.5209177369364437,-2.961412188327728,0.9079172,0.88630575,0.09068126084581447,0.7746799,20.654007,1.0189953,21.01862,19.999624,1.0189775,1.2874209
1328085702765971328,250.19582839123774,36.53552651223177,-3.142037777266249,-2.6001084491062803,0.09311389,0.1145754,0.12755601489122964,0.092782974,18.050142,0.7353401,18.292707,17.557367,1.026847,1.242727
1328105322173110016,250.3378497597807,36.51033147911206,-2.5068560527132004,-2.303033455756448,0.8756017,1.1620228,-0.7681699017927234,0.99904186,20.536106,3.9642563,24.031876,20.06762,1.0110623,0.67703027
1328055221374236160,250.53994713513356,36.419824549591794,-3.556166264890785,-2.9084313210274213,0.34902996,0.35734183,0.5928730362208461,0.3451682,19.715887,0.77799225,20.166725,19.388733,1.0025909,1.0477277
1328060173473541504,250.50368668782045,36.561494931205516,-3.288702087784018,-2.7150871361654505,0.18281156,0.21211103,-0.003403363335805109,0.20133239,19.103735,0.6343899,19.32256,18.68817,0.97204816,1.2100599
1328041752354934272,250.6980079248043,36.353386096866195,-2.780263337924325,-2.3340226698322546,0.2307477,0.24849659,0.547169083146263,0.20378676,19.225567,0.6794548,19.486816,18.807362,1.0003629,1.188845
1328055019515309056,250.53783827193658,36.38749109971194,-3.058141156870933,-2.770596256045238,0.538131,0.6114555,0.28975788111964523,0.59766,20.41338,0.9302559,20.976439,20.046183,1.0276101,1.0220892
1328052919271518464,250.44739074931869,36.32667991629792,-3.999847858854647,0.2734471604784315,0.46395186,0.6860693,-1.14602395429576,0.512256,20.125092,0.9368038,20.102406,19.165602,1.1826684,1.7591424
1328059623720812032,250.45265756797983,36.51344613380012,-0.1919560934415053,0.007383610740558139,0.72116584,0.53488696,-0.22468640749154284,0.5609325,19.791285,0.85421944,19.714571,18.860352,1.3266996,1.7704808
1328059692437793920,250.42271174494053,36.50473591121632,-3.888252795006676,-1.8292348102096996,0.26736367,0.19065765,0.2217118366961191,0.1949086,18.742962,0.6062622,18.792099,18.185837,1.0302026,1.3963032
1328105219097177088,250.39109552585248,36.50749363731829,-3.161200387641473,-2.5530624843949017,0.019685617,0.025334887,0.04668067377121474,0.018989569,14.511981,1.0770512,14.948263,13.871212,1.1943928,1.2447252
1328053576400374912,250.49314721249013,36.376865225237445,-2.859152254076578,-2.4650787367554114,0.3768209,0.42640558,-0.06072243587050381,0.3979515,20.014452,0.7920704,20.380848,19.588778,1.0380564,1.1404921
1328058386764877312,250.47334392389448,36.44891776334464,-3.8025082432971535,-6.012647445351931,0.2694445,0.3435529,-1.1763138196757916,0.30227807,18.726332,1.06077,18.574337,17.513567,1.7197198,2.1204236
1328054366674216960,250.58312628887435,36.40741954898099,0.12130087729792655,0.22258305779442197,0.24933612,0.26840702,0.18711783265927254,0.260905,19.482222,0.47220993,19.623491,19.151281,1.0420798,1.2076771
1328056393905925888,250.38562327516058,36.36615625063165,-2.84218275007441,-3.448162051717705,1.4208978,1.2296036,-0.20386710986644646,1.1315426,20.78142,0.8295822,20.795408,19.965826,1.0449266,1.6081102
1328058558571705088,250.5132071106594,36.483707726153774,-3.1402131552869577,-2.768046195412142,0.40253937,0.55545574,-0.20150558391037005,0.4479726,19.757933,0.8827629,19.91674,19.033978,1.4700625,1.4464977
1328053919997567360,250.57363260914804,36.33697814789619,-2.3403448392941733,-2.4143238848907562,0.75835276,0.8530405,-0.3986732724100383,0.801229,20.640884,0.7077236,20.940718,20.232994,1.0356871,1.1630889
1328057837011494016,250.3829107509624,36.44484918170518,-3.1927332551355856,-2.1798487375003415,0.14273556,0.22576404,0.14326806399420924,0.16529854,18.000057,0.6605282,17.384317,16.72379,1.3858393,2.6423929
1328105047293422592,250.34984655840304,36.479759950554936,-3.0046323575347214,-1.299210468741093,0.4354862,0.6757834,0.05025809892412747,0.42305714,19.759827,0.61755943,19.9225,19.304941,0.9645719,1.2642891
1328057459054158080,250.3755638858725,36.429363231517456,-3.1189773063842776,-1.0479320199823148,0.115151316,0.1405606,0.045009311851500686,0.117247164,17.59737,0.80937004,17.723312,16.913942,1.76121,1.4357122
1328058283691197696,250.40078977504209,36.50608471881756,-4.79904529534909,-6.368126096157033,1.1522131,1.5268666,0.6491202527610678,1.0511891,19.76258,1.1485939,19.717026,18.568432,1.7520151,2.0206583
1328105317875590144,250.3377836522867,36.49698476322389,-3.138231215370122,-2.522229364217045,0.024419215,0.029786818,0.10101806694180096,0.025345536,15.445641,-0.016471863,15.446443,15.462914,0.92747426,1.1389728
1328059413265266432,250.4416080750155,36.48508873437042,-4.221994441474394,-3.103846437904726,0.2440307,0.29833728,-0.00858804458913473,0.24935389,16.263823,0.8893156,16.33883,15.449515,5.8829274,1.567926
1328058592923519616,250.47191434798597,36.456156861298005,-2.869115336604922,-2.5090012647021216,0.07688708,0.099553555,0.3899877036587158,0.08503582,17.484156,0.79546165,17.403652,16.60819,1.1950539,1.7242221
1328059692437962624,250.4190677292125,36.507508821112296,-3.330883139021757,-2.8557588134596696,0.105249904,0.12321967,-0.07063547771635068,0.09814818,17.797361,0.7704506,17.930553,17.160103,1.061073,1.3985286
1328056428267974784,250.38886869164548,36.374290390252995,-2.8627724836315838,-2.958212274170984,0.2776894,0.29727653,-0.48473239107862454,0.25938436,19.412521,0.76639366,19.61684,18.850447,1.0184085,1.3072025
1328051751040294400,250.502500541192,36.265489431889556,-3.1660262426829195,-2.315189916128359,0.46055335,0.5792025,-0.20914843538520062,0.46885294,20.176613,0.78645134,20.547209,19.760757,1.1342175,1.1328859
1328106795340285184,250.40141412544656,36.5449403552447,-3.03012954392375,-2.5820100122988503,0.07733878,0.092215955,0.14643749332917758,0.07779052,17.74229,0.77179337,17.92304,17.151247,1.0411396,1.3394876
1328054332314460544,250.58223881419863,36.385740538402665,-1.647839457990817,-2.437887021611476,0.8231631,1.0328892,0.5533258445889455,1.0744503,20.74213,0.6282501,20.916298,20.288048,1.0356332,1.2572409
1328055260027515520,250.55517369639753,36.42836013117536,-2.8480817398578324,-2.7019699059789977,0.27491915,0.3207673,0.6922365177242333,0.2847173,19.53911,0.74692345,19.676085,18.929161,1.0228667,1.3774943
1328056531339539584,250.39947784866473,36.39460399045377,-3.042126398990341,-3.325933562751977,0.40791875,0.31772235,0.7685157108215226,0.34642377,19.421597,0.8817177,18.892014,18.010296,0.9332478,2.7254477
1328056630126394880,250.40631956496506,36.40784786152229,-3.16731846292256,-2.461239220842683,0.11400318,0.11865072,0.2900265391909817,0.10557148,17.692965,0.7779274,17.829794,17.051867,1.2610445,1.3990653
1328057012381367040,250.40435999142326,36.424214299950776,-6.400345934961614,-4.665591464129316,0.7405826,0.79237,-0.6842451319468197,0.7124914,19.221624,0.82227707,19.113163,18.290886,1.9124447,1.7933978
1328065048257681536,250.60053395496178,36.55736847699607,-2.8524988703553373,-2.4697078458499777,0.1352028,0.15880153,0.2915638385897163,0.13975248,18.701607,0.6980934,19.020311,18.322218,1.0205653,1.137728
1328080544501369984,250.249911915338,36.392359086774476,-3.1772964984913084,-3.3040526902685707,0.31714845,0.34587097,0.47329817497174054,0.2985917,19.510279,0.6189041,19.670376,19.051472,1.1175508,1.268087
1328058004515961344,250.42431216252365,36.485715044451624,-3.144696891845033,-3.1383658268444057,0.026374677,0.038554884,0.1411261066480207,0.028662194,15.416477,0.9729805,15.65582,14.682839,1.2201726,1.4090526
1328055500545997824,250.52646562832226,36.450741327547185,-2.052350079943335,-1.4810140655372477,0.5302741,1.0006846,0.05648987435856135,0.5956218,20.309023,0.8782482,20.896128,20.01788,1.0543169,0.9726955
1328057321619502208,250.35882354752584,36.4172411166979,-2.6436915789504614,-3.05427114158036,0.85539126,1.4604135,0.45012964353366824,0.9776671,20.56372,-0.46065903,20.365665,20.826324,1.1058049,1.2008455
1328055294396428288,250.51572299011931,36.4153540737978,-3.2170924462841546,-2.66343707119294,0.06920075,0.08326369,0.06287953389796992,0.074846365,17.499556,0.86172485,17.843294,16.98157,1.0221204,1.206689
1328056634419121664,250.40334558175527,36.41155773567751,-3.24624117355788,-2.633698957661364,0.36243895,0.36892816,0.3887834996574189,0.32725906,18.998272,0.6995201,18.421574,17.722054,1.2436137,2.597168
1328059898598871424,250.44003137592782,36.535820430206,-3.403330821951996,-2.708467015121028,0.67031527,0.80707264,-0.019717690200011708,0.7825845,20.5539,0.74928856,21.060873,20.311584,1.0340444,0.9808372
1328106657901431296,250.31185098290075,36.58711112171548,-3.162041020369984,-2.5113548240998425,0.07629801,0.0916719,0.1667631983862899,0.076160304,17.700077,0.80928993,18.01797,17.20868,1.0079017,1.2030109
1328059761157682560,250.4117724307772,36.510535458025316,-4.420018490838833,-1.8209660580084492,0.24464555,0.24762066,-0.3387602951645901,0.2215626,18.119984,0.832695,17.880854,17.048159,1.7472967,2.0335488
1328067041125020032,250.55871079675168,36.68058825703767,-3.4249981059500874,-2.6398623717802745,0.110770516,0.1417745,0.16188429279381925,0.11721144,18.536694,0.68732643,18.804567,18.11724,0.99518037,1.1860888
1328058283689214592,250.39057244097364,36.50371272037372,-3.649669490160753,-2.889332910795291,0.19911331,0.22435124,0.2927001375640787,0.21345419,18.856714,0.6834564,18.92155,18.238094,1.0292165,1.4273287
1328056325180368256,250.40798140097735,36.37344303612552,-3.2374584405351188,-2.5504061335867703,0.20993489,0.22314933,0.14540596188340707,0.19802214,19.158133,0.64873695,19.350876,18.702139,1.0032805,1.2478899
1328059486278377600,250.43318962632904,36.48353464447536,-0.7792393984560434,-0.6853324663473304,0.3976183,0.34610686,2.237841835117049,0.38926557,18.315077,0.7891598,17.577497,16.788338,2.1441152,3.1480842
1328059481984731776,250.43539519842756,36.48749694662011,-3.0629875659894226,-3.554578971735923,0.14893012,0.16497524,0.316212647783429,0.15043311,16.818155,0.8708105,16.781164,15.910354,3.0901713,1.7216078
1328055260027525760,250.56000561199875,36.436184335753154,-3.015391036068396,-2.2339918489391426,0.30465528,0.33846933,0.11592837241534208,0.305748,19.61995,0.75239563,20.013132,19.260736,1.0022223,1.090888
1328054126156015232,250.58465912013276,36.373691423232046,-1.4464019697574921,1.2646593059841318,1.9145744,2.2962444,-1.9337019537414948,1.5910488,20.874239,-0.21829414,20.691793,20.910088,0.9470886,1.2651839
1328054328020984832,250.57636843429052,36.39396445450005,-4.209930931722965,-2.9226091920710804,0.444833,0.44363275,0.8293711850796343,0.43621042,19.991621,0.7290287,19.460533,18.731504,1.0366344,2.526348
