radius_px,mean_intensity,median_intensity
24.652858455944546,0.6465668776434591,0.996078431372549
73.95857536783365,0.3643188184364655,0.21176470588235294
123.26429227972274,0.2912154164136721,0.19607843137254902
172.57000919161183,0.2582697792454789,0.18823529411764706
221.8757261035009,0.23827082587166504,0.18823529411764706
271.18144301539,0.2280101929106164,0.1843137254901961
320.4871599272791,0.21501073997438175,0.1803921568627451
369.79287683916823,0.20689992673031288,0.17647058823529413
419.09859375105725,0.20137253092507115,0.17647058823529413
468.4043106629464,0.20393182292872558,0.1803921568627451
517.7100275748355,0.20020388913394013,0.17647058823529413
567.0157444867245,0.1903211114962171,0.17254901960784313
616.3214613986137,0.18425167249644694,0.16862745098039217
665.6271783105028,0.18888907881007538,0.17254901960784313
714.9328952223918,0.1896507476799556,0.17647058823529413
764.2386121342809,0.1854125934906634,0.17254901960784313
813.5443290461701,0.18545488125320056,0.17254901960784313
862.8500459580591,0.18533423505901236,0.17254901960784313
912.1557628699481,0.1816128293813811,0.16862745098039217
961.4614797818373,0.18337346449950476,0.17254901960784313
1010.7671966937264,0.1839989949444404,0.17647058823529413
1060.0729136056157,0.18468363614485964,0.17647058823529413
1109.3786305175045,0.17964448751253495,0.16862745098039217
1158.6843474293937,0.1768229185428834,0.16862745098039217
1207.990064341283,0.1809336782882628,0.17254901960784313
1257.2957812531718,0.17893798349875054,0.16862745098039217
1306.601498165061,0.17823698036001956,0.16470588235294117
1355.90721507695,0.17838884375997788,0.1607843137254902
1405.212931988839,0.1732714792340134,0.1568627450980392
1454.5186489007283,0.17048984119164026,0.1568627450980392
1503.8243658126173,0.16915540040765034,0.1568627450980392
1553.1300827245063,0.17658220103371378,0.1607843137254902
1602.4357996363956,0.18435016994516756,0.1607843137254902
1651.7415165482846,0.1846099201776004,0.1568627450980392
1701.0472334601736,0.1880609915992315,0.16470588235294117
1750.3529503720629,0.18639282065298737,0.16862745098039217
1799.658667283952,0.18720148942111156,0.17254901960784313
1848.964384195841,0.1845571858804473,0.17254901960784313
1898.2701011077302,0.19067383102217134,0.17647058823529413
1947.575818019619,0.19530058798193764,0.1803921568627451
1996.8815349315082,0.1910679535846608,0.17647058823529413
2046.1872518433975,0.2147864464348885,0.17254901960784313
2095.4929687552867,0.20044746221533297,0.16470588235294117
2144.7986856671755,0.18402075114408914,0.16470588235294117
2194.1044025790648,0.1801824347193579,0.1607843137254902
2243.4101194909535,0.17470939483214998,0.1568627450980392
2292.715836402843,0.17308168452376713,0.1568627450980392
2342.021553314732,0.17392053752204392,0.1568627450980392
2391.3272702266213,0.17914573855789126,0.16470588235294117
2440.63298713851,0.17764762038466939,0.1607843137254902
2489.938704050399,0.17836265018353692,0.1607843137254902
2539.244420962288,0.17841523521638294,0.1607843137254902
2588.5501378741774,0.1811856336158792,0.16470588235294117
2637.8558547860666,0.18847678054868863,0.16862745098039217
2687.1615716979554,0.1932474108445346,0.17254901960784313
2736.4672886098447,0.19488765010954878,0.16862745098039217
2785.7730055217335,0.2057054365423872,0.16470588235294117
2835.0787224336227,0.22872789228156118,0.16470588235294117
2884.384439345512,0.37506176314225853,0.20392156862745098
