RA,DEC,f555w,f555w_err,f435w,f435w_err,f475w,f475w_err,f606w,f606w_err,f814w,f814w_err
6.083597723313777,-72.08418438345193,19.282353665116478,0.00401374671729104,19.817263696270146,0.002868473533567924,19.538283704437497,0.003206814217448074,19.12735420152083,0.0037352443902821902,18.928433370678412,0.0059817490110396455
6.078323302157811,-72.08407190255856,18.415671995407987,0.003862361587901697,18.86346641252542,0.004317797462149315,18.693995244590134,0.00434889515081461,18.301736730842535,0.0036946045535372453,18.161677804236042,0.003467292865814961
6.092396507030409,-72.08398836383836,18.477159551786283,0.004348694908144017,18.901731995867067,0.002780190551560536,18.680534549734645,0.003211986411029315,18.358295436542555,0.004048549820208909,18.218198826042354,0.004636790458524052
6.062283827818447,-72.08392636563183,21.25425757867762,0.0408025384870958,22.2057902305336,0.03859377511053614,21.63315441635661,0.034564532168157046,20.86510505724972,0.03090889730090462,20.380400229920873,0.046458904419106446
6.063065425162614,-72.08386818360196,18.228114556862263,0.002796259800466016,18.651487125247826,0.0020670839724805114,18.478987078793594,0.002658373985013966,18.119153045876665,0.003009643444423505,17.971409395673554,0.003351850903152627
6.069100782355741,-72.08382847135825,19.2848234097599,0.005176342483807508,19.826068259367673,0.004970913512632547,19.559160986605526,0.004285157402963744,19.13661440963189,0.004152182474338369,18.958811460114823,0.006951454858406151
6.058797677683521,-72.083834698233,21.64261335710717,0.05055180501608152,22.606324763576744,0.07077285720152508,22.180365427091978,0.059676632753482554,21.232134255126546,0.046468758270474024,20.610207674210834,0.029128801171099557
6.101132125110719,-72.08369485273168,22.520887372434917,0.026679597130885028,23.556890656627942,0.05277351525064818,23.157019515699012,0.032287851830579195,22.037325999357,0.016829995990830852,21.27092435127839,0.011764099225204404
6.079503741830896,-72.08364742709246,19.67592244458479,0.004694971692602152,20.30562133745783,0.0044745470447335525,19.97694930375227,0.0031252879379818524,19.477870201736813,0.0032705445838080503,19.214623541227432,0.0044782874258382
5.948930975741885,-72.08363411302,18.461517485540636,0.003919466716020293,18.904517036387467,0.0017010635153539317,18.671942581987302,0.0020175129017707357,18.34555742548074,0.0031868753538936857,18.221177637388045,0.0035663221315551754
6.074114759975036,-72.08361223448146,20.166820175118968,0.006126589525243247,20.909396074063906,0.008324336379715313,20.55750303678486,0.007069185399567965,19.944599740154587,0.007325788365146482,19.563552042375136,0.008290150108259169
6.1016636912883175,-72.08359042447374,21.607430721366175,0.009532685991717886,22.65156094650525,0.023863378569893085,22.17301426579685,0.012803072199870336,21.23166381259793,0.007190770526200039,20.642018899364082,0.007114028633072127
6.07987103093408,-72.08359044775828,19.863690771275035,0.004949324706732112,20.5417267655913,0.005662443572681706,20.2009697992685,0.003556090799626098,19.659326173159855,0.0038182930807845,19.388048833078244,0.0038116839633399787
6.107533064940386,-72.08355194731828,18.55319372172573,0.0012465521630000552,18.988535806873294,0.0012449659638648363,18.76543510048633,0.0009582554317763891,18.412020920922494,0.0014461956201317376,18.29008747284744,0.0022649172797569467
6.102222633442603,-72.08352708174526,18.305640266185957,0.001997072257144301,18.72303373977998,0.0017589053061304702,18.524478987467205,0.0019834499390035073,18.18834381466919,0.002290160954424109,18.073009633156936,0.002881207761845051
6.049826187782846,-72.08353969411175,19.8292280630174,0.015333753647228708,20.46890044404737,0.012263739007564516,20.126493350920114,0.012590869828910655,19.653958014108184,0.015416398101624268,19.38602192296228,0.02183207467286771
6.056131065873031,-72.08345504872807,21.22371331783008,0.047535726145931156,22.161486442496482,0.04911714170438251,21.692700185089798,0.04623882221301289,20.86805146499524,0.04384026160179644,20.32178052286134,0.04781165723432691
6.112051171791211,-72.08332853791094,21.727062951365543,0.023064379542388765,22.738039604673773,0.03401978234497537,22.277563571548193,0.029051278625271834,21.38538554161449,0.020213809695204796,20.738308642602213,0.02604242534281943
6.093941649957949,-72.08319671931534,21.255191826701907,0.013962338530126921,22.15657463234143,0.023244499762692737,21.69905161782669,0.016209947462615063,20.8824540171631,0.012317637961944582,20.328576630723376,0.01976105023616417
6.089811737731401,-72.08321240593193,18.8837289318414,0.00376064137440544,19.371027297598367,0.0038653696501130003,19.120377681799695,0.003973411355109456,18.73208139325434,0.0039523403200118655,18.574901431294066,0.004093984737777178
